Units Absorbed by Dwelling Type and Census Subdivision for Centres 50,000+								
Logements écoulés selon le type de logements et la subdivision de recensement, les centres de 50 000 habitants et plus								
2010								
								
Province	Centre	"Census Subdivision
Subdivision de recensement"	"Singles
Individuels"	"Semis
Jumelés"	"Row
En bande"	"Apartment
and Other
Appartements
et autres"	Total	
Ont./Ont.	Sault Sainte-Marie	Macdonald, Meredith and Aberdeen Additional (TP)	5	--	--	--	5	
Ont./Ont.	Sault Sainte-Marie	Sault Ste. Marie (CY)	86	--	5	35	126	
Ont./Ont.	Sault Sainte-Marie	Prince (TP)	1	--	--	--	1	
Ont./Ont.	Sault Sainte-Marie	Total	96	--	5	35	136	
Ont./Ont.	Total	Total	23,031	2,817	8,360	18,806	53,014	
Man./Man.	Winnipeg	Taché (RM)	52	--	18	--	70	
Man./Man.	Winnipeg	Ritchot (RM)	21	4	--	--	25	
Man./Man.	Winnipeg	Macdonald (RM)	55	--	--	--	55	
Man./Man.	Winnipeg	St. Francois Xavier (RM)	6	--	--	--	6	
Man./Man.	Winnipeg	Winnipeg (CY)	1,392	23	96	450	1,961	
Man./Man.	Winnipeg	Headingley (RM)	22	--	--	--	22	
Man./Man.	Winnipeg	Springfield (RM)	86	7	--	--	93	
Man./Man.	Winnipeg	East St. Paul (RM)	29	--	--	--	29	
Man./Man.	Winnipeg	West St. Paul (RM)	34	--	--	--	34	
Man./Man.	Winnipeg	St. Clements (RM)	55	--	--	1	56	
Man./Man.	Winnipeg	Rosser (RM)	1	--	--	--	1	
Man./Man.	Winnipeg	Total	1,753	34	114	451	2,352	
Man./Man.	Total	Total	1,753	34	114	451	2,352	
Sask./Sask.	Regina	Pense No. 160 (RM)	1	--	--	--	1	
Sask./Sask.	Regina	Belle Plaine (VL)	1	--	--	--	1	
Sask./Sask.	Regina	Pense (VL)	1	--	--	--	1	
Sask./Sask.	Regina	Sherwood No. 159 (RM)	2	--	--	--	2	
Sask./Sask.	Regina	Regina (CY)	563	32	105	243	943	
Sask./Sask.	Regina	Grand Coulee (VL)	16	--	--	--	16	
Sask./Sask.	Regina	Edenwold No. 158 (RM)	24	--	--	--	24	
Sask./Sask.	Regina	White City (T)	84	3	--	--	87	
Sask./Sask.	Regina	Pilot Butte (T)	7	--	--	--	7	
Sask./Sask.	Regina	Balgonie (T)	19	--	--	--	19	
Sask./Sask.	Regina	Edenwold (VL)	3	--	--	--	3	
Sask./Sask.	Regina	Lumsden No. 189 (RM)	17	--	--	--	17	
Sask./Sask.	Regina	Disley (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Buena Vista (VL)	1	--	--	--	1	
Sask./Sask.	Regina	Lumsden (T)	8	--	--	--	8	
Sask./Sask.	Regina	Lumsden Beach (RV)	--	--	--	--	--	
Sask./Sask.	Regina	Regina Beach (T)	1	--	--	--	1	
Sask./Sask.	Regina	Total	748	35	105	243	1,131	
Sask./Sask.	Saskatoon	Thode (RV)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Dundurn No. 314 (RM)	12	--	--	--	12	
Sask./Sask.	Saskatoon	Dundurn (T)	4	--	--	--	4	
Sask./Sask.	Saskatoon	Shields (RV)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Corman Park No. 344 (RM)	43	--	--	--	43	
Sask./Sask.	Saskatoon	Saskatoon (CY)	976	40	148	245	1,409	
Sask./Sask.	Saskatoon	Langham (T)	13	2	--	--	15	
Sask./Sask.	Saskatoon	Warman (T)	117	7	--	71	195	
Sask./Sask.	Saskatoon	Blucher No. 343 (RM)	19	--	--	--	19	
Sask./Sask.	Saskatoon	Martensville (T)	202	5	25	--	232	
Sask./Sask.	Saskatoon	Bradwell (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Allan (T)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Dalmeny (T)	5	--	--	--	5	
Sask./Sask.	Saskatoon	Elstow (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Osler (T)	4	--	--	--	4	
Sask./Sask.	Saskatoon	Colonsay No. 342 (RM)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Clavet (VL)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Meacham (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Colonsay (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Vanscoy No. 345 (RM)	20	--	--	--	20	
Sask./Sask.	Saskatoon	Delisle (T)	6	--	--	--	6	
Sask./Sask.	Saskatoon	Vanscoy (VL)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Asquith (T)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Total	1,432	54	173	316	1,975	
Sask./Sask.	Total	Total	2,180	89	278	559	3,106	
Alta/Alb.	Calgary	Rocky View No. 44 (MD)	259	6	--	--	265	
Alta/Alb.	Calgary	Calgary (CY)	4,806	761	499	2,409	8,475	
Alta/Alb.	Calgary	Chestermere (T)	110	1	67	--	178	
Alta/Alb.	Calgary	Cochrane (T)	313	79	87	84	563	
Alta/Alb.	Calgary	Airdrie (CY)	856	4	116	51	1,027	
Alta/Alb.	Calgary	Irricana (VL)	1	--	--	--	1	
Alta/Alb.	Calgary	Beiseker (VL)	--	--	--	--	--	
Alta/Alb.	Calgary	Crossfield (T)	4	2	--	--	6	
Alta/Alb.	Calgary	Total	6,349	853	769	2,544	10,515	
Alta/Alb.	Edmonton	Bruderheim (T)	7	--	--	--	7	
Alta/Alb.	Edmonton	Leduc County (MD)	78	2	--	--	80	
Alta/Alb.	Edmonton	Beaumont (T)	111	18	9	--	138	
Alta/Alb.	Edmonton	New Sarepta (VL)	1	0	--	--	1	
Alta/Alb.	Edmonton	Leduc (CY)	254	59	71	271	655	
Alta/Alb.	Edmonton	Devon (T)	13	10	10	--	33	
Alta/Alb.	Edmonton	Calmar (T)	--	--	--	--	--	
Alta/Alb.	Edmonton	Sundance Beach (SV)	2	--	--	--	2	
Alta/Alb.	Edmonton	Thorsby (VL)	--	--	--	--	--	
Alta/Alb.	Edmonton	Itaska Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Golden Days (SV)	3	--	--	--	3	
Alta/Alb.	Edmonton	Warburg (VL)	3	--	--	--	3	
Alta/Alb.	Edmonton	Parkland County (MD)	173	--	--	--	173	
Alta/Alb.	Edmonton	Seba Beach (SV)	3	--	--	--	3	
Alta/Alb.	Edmonton	Betula Beach (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Point Alison (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Lakeview (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Kapasiwin (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Wabamun (VL)	3	--	--	--	3	
Alta/Alb.	Edmonton	Spring Lake (VL)	5	--	--	--	5	
Alta/Alb.	Edmonton	Stony Plain (T)	138	23	24	43	228	
Alta/Alb.	Edmonton	Spruce Grove (CY)	273	84	12	0	369	
Alta/Alb.	Edmonton	Strathcona County (SM)	431	125	35	39	630	
Alta/Alb.	Edmonton	Fort Saskatchewan (CY)	216	127	23	22	388	
Alta/Alb.	Edmonton	Sturgeon County (MD)	144	2	--	--	146	
Alta/Alb.	Edmonton	Edmonton (CY)	3,123	941	590	1,354	6,008	
Alta/Alb.	Edmonton	St. Albert (CY)	192	26	22	--	240	
Alta/Alb.	Edmonton	Gibbons (T)	17	--	--	13	30	
Alta/Alb.	Edmonton	Redwater (T)	2	--	--	6	8	
Alta/Alb.	Edmonton	Bon Accord (T)	3	--	--	--	3	
Alta/Alb.	Edmonton	Morinville (T)	98	6	27	10	141	
Alta/Alb.	Edmonton	Legal (T)	5	--	--	--	5	
Alta/Alb.	Edmonton	Total	5,300	1,423	823	1,758	9,304	
Alta/Alb.	Grande Prairie	Grande Prairie County No. 1 (MD)	189	--	9	--	198	
Alta/Alb.	Grande Prairie	Hythe (VL)	--	--	--	--	--	
Alta/Alb.	Grande Prairie	Beaverlodge (T)	3	--	1	--	4	
Alta/Alb.	Grande Prairie	Wembley (T)	7	--	--	--	7	
Alta/Alb.	Grande Prairie	Grande Prairie (CY)	290	29	12	241	572	
Alta/Alb.	Grande Prairie	Sexsmith (T)	6	--	--	--	6	
Alta/Alb.	Grande Prairie	Total	495	29	22	241	787	
Alta/Alb.	Lethbridge	Lethbridge County (MD)	45	--	--	--	45	
Alta/Alb.	Lethbridge	Lethbridge (CY)	453	94	25	6	578	
Alta/Alb.	Lethbridge	Coalhurst (T)	47	2	12	--	61	
Alta/Alb.	Lethbridge	Nobleford (VL)	17	--	8	--	25	
Alta/Alb.	Lethbridge	Barons (VL)	--	--	--	--	--	
Alta/Alb.	Lethbridge	Picture Butte (T)	10	--	--	--	10	
Alta/Alb.	Lethbridge	Coaldale (T)	41	11	18	--	70	
Alta/Alb.	Lethbridge	Total	613	107	63	6	789	
Alta/Alb.	Medicine Hat	Cypress County (MD)	40	--	--	--	40	
Alta/Alb.	Medicine Hat	Medicine Hat (CY)	190	29	18	68	305	
Alta/Alb.	Medicine Hat	Redcliff (T)	7	4	--	4	15	
Alta/Alb.	Medicine Hat	Total	237	33	18	72	360	
Alta/Alb.	Red Deer	Red Deer (CY)	437	53	127	184	801	
Alta/Alb.	Red Deer	Total	437	53	127	184	801	
Alta/Alb.	Wood Buffalo	Wood Buffalo (RGM)	571	94	122	122	909	
Alta/Alb.	Wood Buffalo	Total	571	94	122	122	909	
Alta/Alb.	Total	Total	14,002	2,592	1,944	4,927	23,465	
B.C./C.-B.	Abbotsford	Abbotsford (CY)	239	16	25	361	641	
B.C./C.-B.	Abbotsford	Mission (DM)	118	--	11	8	137	
B.C./C.-B.	Abbotsford	Fraser Valley H (RDA)	--	--	--	--	--	
B.C./C.-B.	Abbotsford	Total	357	16	36	369	778	
B.C./C.-B.	Kelowna	Kelowna (CY)	326	57	44	388	815	
B.C./C.-B.	Kelowna	Central Okanagan (RDA)	16	15	--	--	31	
B.C./C.-B.	Kelowna	Lake Country (DM)	109	12	12	92	225	
B.C./C.-B.	Kelowna	Peachland (DM)	20	1	18	--	39	
B.C./C.-B.	Kelowna	Central Okanagan J (RDA)	138	7	11	50	206	
B.C./C.-B.	Kelowna	Total	609	92	85	530	1,316	
B.C./C.-B.	Vancouver	Langley (DM)	214	10	227	233	684	
B.C./C.-B.	Vancouver	Langley (CY)	2	--	--	65	67	
B.C./C.-B.	Vancouver	Surrey (CY)	1,774	133	926	1,655	4,488	
B.C./C.-B.	Vancouver	White Rock (CY)	13	--	4	101	118	
B.C./C.-B.	Vancouver	Delta (DM)	147	6	101	67	321	
B.C./C.-B.	Vancouver	Richmond (CY)	170	64	298	1,048	1,580	
B.C./C.-B.	Vancouver	Greater Vancouver A (RDA)	8	6	8	150	172	
B.C./C.-B.	Vancouver	Vancouver (CY)	472	100	144	2,241	2,957	
B.C./C.-B.	Vancouver	Burnaby (CY)	161	81	49	520	811	
B.C./C.-B.	Vancouver	New Westminster (CY)	67	2	--	354	423	
B.C./C.-B.	Vancouver	Coquitlam (CY)	185	19	143	697	1,044	
B.C./C.-B.	Vancouver	Belcarra (VL)	2	--	--	--	2	
B.C./C.-B.	Vancouver	Anmore (VL)	20	--	--	--	20	
B.C./C.-B.	Vancouver	Port Coquitlam (CY)	4	1	51	115	171	
B.C./C.-B.	Vancouver	Port Moody (CY)	8	--	--	2	10	
B.C./C.-B.	Vancouver	North Vancouver (DM)	61	35	79	47	222	
B.C./C.-B.	Vancouver	North Vancouver (CY)	11	18	24	426	479	
B.C./C.-B.	Vancouver	West Vancouver (DM)	90	--	3	25	118	
B.C./C.-B.	Vancouver	Bowen Island (IM)	16	--	--	4	20	
B.C./C.-B.	Vancouver	Lions Bay (VL)	1	--	--	--	1	
B.C./C.-B.	Vancouver	Pitt Meadows (CY)	12	--	--	72	84	
B.C./C.-B.	Vancouver	Maple Ridge (DM)	301	26	90	50	467	
B.C./C.-B.	Vancouver	Total	3,739	501	2,147	7,872	14,259	
B.C./C.-B.	Victoria	North Saanich (DM)	26	--	6	1	33	
B.C./C.-B.	Victoria	Sidney (T)	7	13	1	17	38	
B.C./C.-B.	Victoria	Central Saanich (DM)	26	33	--	1	60	
B.C./C.-B.	Victoria	Saanich (DM)	140	--	2	30	172	
B.C./C.-B.	Victoria	Oak Bay (DM)	11	--	--	--	11	
B.C./C.-B.	Victoria	Victoria (CY)	10	73	22	336	441	
B.C./C.-B.	Victoria	Esquimalt (DM)	2	4	--	7	13	
B.C./C.-B.	Victoria	Colwood (CY)	42	16	16	12	86	
B.C./C.-B.	Victoria	Metchosin (DM)	16	--	--	--	16	
B.C./C.-B.	Victoria	Langford (CY)	330	16	24	185	555	
B.C./C.-B.	Victoria	View Royal (T)	37	3	18	1	59	
B.C./C.-B.	Victoria	Highlands (DM)	17	--	--	--	17	
B.C./C.-B.	Victoria	Sooke (DM)	110	56	21	5	192	
B.C./C.-B.	Victoria	Capital H (Part 1) (RDA)	27	--	--	--	27	
B.C./C.-B.	Victoria	Total	801	214	110	595	1,720	
B.C./C.-B.	Chilliwack	Chilliwack (CY)	234	32	120	227	613	
B.C./C.-B.	Chilliwack	Kent (DM)	15	5	8	--	28	
B.C./C.-B.	Chilliwack	Fraser Valley E (RDA)	92	--	--	--	92	
B.C./C.-B.	Chilliwack	Total	341	37	128	227	733	
B.C./C.-B.	Kamloops	Logan Lake (DM)	2	--	--	--	2	
B.C./C.-B.	Kamloops	Thompson-Nicola J (Copper Desert County) (RDA)	7	13	22	--	42	
B.C./C.-B.	Kamloops	Kamloops (CY)	246	17	34	100	397	
B.C./C.-B.	Kamloops	Thompson-Nicola P (Rivers & The Peaks) (RDA)	21	--	--	--	21	
B.C./C.-B.	Kamloops	Chase (VL)	7	--	--	--	7	
B.C./C.-B.	Kamloops	Total	283	30	56	100	469	
B.C./C.-B.	Nanaimo	Nanaimo (CY)	337	273	62	240	912	
B.C./C.-B.	Nanaimo	Lantzville (DM)	8	--	--	--	8	
B.C./C.-B.	Nanaimo	Nanaimo A (RDA)	17	--	--	--	17	
B.C./C.-B.	Nanaimo	Nanaimo C (RDA)	20	1	--	--	21	
B.C./C.-B.	Nanaimo	Total	382	274	62	240	958	
B.C./C.-B.	Prince George	Prince George (CY)	107	4	1	--	112	
B.C./C.-B.	Prince George	Fraser-Fort George A (RDA)	23	--	--	--	23	
B.C./C.-B.	Prince George	Fraser-Fort George C (RDA)	21	--	--	--	21	
B.C./C.-B.	Prince George	Fraser-Fort George D (RDA)	15	--	--	--	15	
B.C./C.-B.	Prince George	Fraser-Fort George F (RDA)	3	--	--	--	3	
B.C./C.-B.	Prince George	Total	169	4	1	--	174	
B.C./C.-B.	Vernon	Coldstream (DM)	32	10	11	--	53	
B.C./C.-B.	Vernon	Vernon (CY)	133	34	66	--	233	
B.C./C.-B.	Vernon	North Okanagan B (RDA)	5	--	--	--	5	
B.C./C.-B.	Vernon	North Okanagan C (RDA)	17	19	--	--	36	
B.C./C.-B.	Vernon	Total	187	63	77	--	327	
B.C./C.-B.	Total	Total	6,868	1,231	2,702	9,933	20,734	
Canada (50,000+)	Total	Total	63,422	10,691	15,566	55,655	145,334	
								
© 2015 Canada Mortgage and Housing Corporation / © 2015 Société canadienne d'hypothèques et de logement								
Source: CMHC (Starts and Completions Survey) / Source: SCHL (mises en chantier et des achèvements)								
								
								
