Units Absorbed by Dwelling Type and Census Subdivision for Centres 50,000+								
Logements écoulés selon le type de logements et la subdivision de recensement, les centres de 50 000 habitants et plus								
2016								
								
Province	Centre	"Census Subdivision
Subdivision de recensement"	"Singles
Individuels"	"Semis
Jumelés"	"Row
En bande"	"Apartment
and Other
Appartements
et autres"	Total	
Ont./Ont.	Toronto	New Tecumseth (T)	446	70	82	66	664	
Ont./Ont.	Toronto	Bradford West Gwillimbury (T)	460	38	64	--	562	
Ont./Ont.	Toronto	Total	9,553	997	4,144	20,338	35,032	
Ont./Ont.	Windsor	Amherstburg (T)	65	23	12	--	100	
Ont./Ont.	Windsor	LaSalle (T)	138	60	29	2	229	
Ont./Ont.	Windsor	Windsor (CY)	271	43	66	3	383	
Ont./Ont.	Windsor	Tecumseh (T)	39	--	1	--	40	
Ont./Ont.	Windsor	Lakeshore (T)	239	1	--	--	240	
Ont./Ont.	Windsor	Total	752	127	108	5	992	
Ont./Ont.	Belleville	Belleville (CY)	149	14	69	--	232	
Ont./Ont.	Belleville	Quinte West (CY)	124	24	51	3	202	
Ont./Ont.	Belleville	Total	273	38	120	3	434	
Ont./Ont.	Chatham-Kent	Chatham-Kent (MU)	99	20	7	--	126	
Ont./Ont.	Chatham-Kent	Total	99	20	7	--	126	
Ont./Ont.	Cornwall	South Stormont (TP)	47	5	--	1	53	
Ont./Ont.	Cornwall	Cornwall (CY)	33	32	--	39	104	
Ont./Ont.	Cornwall	Total	80	37	--	40	157	
Ont./Ont.	Kawartha Lakes	Kawartha Lakes (CY)	233	--	26	--	259	
Ont./Ont.	Kawartha Lakes	Total	233	--	26	--	259	
Ont./Ont.	Norfolk	Norfolk County (CY)	232	20	33	70	355	
Ont./Ont.	Norfolk	Total	232	20	33	70	355	
Ont./Ont.	North Bay	Bonfield (TP)	1	--	--	--	1	
Ont./Ont.	North Bay	East Ferris (TP)	13	--	--	--	13	
Ont./Ont.	North Bay	North Bay (CY)	21	4	3	7	35	
Ont./Ont.	North Bay	Callander (MU)	11	--	--	--	11	
Ont./Ont.	North Bay	Total	46	4	3	7	60	
Ont./Ont.	Sarnia	St. Clair (TP)	37	--	--	--	37	
Ont./Ont.	Sarnia	Sarnia (CY)	137	10	14	--	161	
Ont./Ont.	Sarnia	Point Edward (VL)	4	--	--	--	4	
Ont./Ont.	Sarnia	Total	178	10	14	--	202	
Ont./Ont.	Sault Ste. Marie	Laird (TP)	4	--	--	--	4	
Ont./Ont.	Sault Ste. Marie	Macdonald, Meredith and Aberdeen Additional (TP)	6	2	--	--	8	
Ont./Ont.	Sault Ste. Marie	Sault Ste. Marie (CY)	60	11	14	--	85	
Ont./Ont.	Sault Ste. Marie	Prince (TP)	2	--	--	--	2	
Ont./Ont.	Sault Ste. Marie	Total	72	13	14	--	99	
Ont./Ont.	Total	Total	20,969	1,815	9,221	27,510	59,515	
Man./Man.	Winnipeg	Taché (RM)	38	--	4	10	52	
Man./Man.	Winnipeg	Ritchot (RM)	38	5	6	16	65	
Man./Man.	Winnipeg	Macdonald (RM)	69	--	--	--	69	
Man./Man.	Winnipeg	St. Francois Xavier (RM)	1	--	--	--	1	
Man./Man.	Winnipeg	Winnipeg (CY)	1,409	299	318	1,764	3,790	
Man./Man.	Winnipeg	Headingley (RM)	15	--	35	--	50	
Man./Man.	Winnipeg	Springfield (RM)	82	10	7	--	99	
Man./Man.	Winnipeg	East St. Paul (RM)	44	--	--	--	44	
Man./Man.	Winnipeg	West St. Paul (RM)	42	--	--	--	42	
Man./Man.	Winnipeg	St. Clements (RM)	66	--	--	--	66	
Man./Man.	Winnipeg	First Nations (Winnipeg) (R)	--	--	--	--	--	
Man./Man.	Winnipeg	Rosser (RM)	3	--	--	--	3	
Man./Man.	Winnipeg	Total	1,807	314	370	1,790	4,281	
Man./Man.	Brandon	Whitehead (RM)	11	--	--	--	11	
Man./Man.	Brandon	Cornwallis (RM)	5	--	--	--	5	
Man./Man.	Brandon	Brandon (CY)	48	8	77	123	256	
Man./Man.	Brandon	Elton (RM)	6	--	--	--	6	
Man./Man.	Brandon	Total	70	8	77	123	278	
Man./Man.	Total	Total	1,877	322	447	1,913	4,559	
Sask./Sask.	Regina	Pense No. 160 (RM)	3	--	--	--	3	
Sask./Sask.	Regina	Belle Plaine (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Pense (T)	2	--	--	--	2	
Sask./Sask.	Regina	Sherwood No. 159 (RM)	5	--	--	--	5	
Sask./Sask.	Regina	Regina (CY)	561	123	178	632	1,494	
Sask./Sask.	Regina	Grand Coulee (VL)	3	--	--	--	3	
Sask./Sask.	Regina	Edenwold No. 158 (RM)	20	--	--	--	20	
Sask./Sask.	Regina	White City (T)	53	--	3	--	56	
Sask./Sask.	Regina	Pilot Butte (T)	41	4	20	--	65	
Sask./Sask.	Regina	Balgonie (T)	3	2	--	--	5	
Sask./Sask.	Regina	Edenwold (VL)	1	--	--	--	1	
Sask./Sask.	Regina	Lumsden No. 189 (RM)	26	--	--	--	26	
Sask./Sask.	Regina	Disley (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Buena Vista (VL)	6	--	--	--	6	
Sask./Sask.	Regina	Lumsden (T)	24	--	--	--	24	
Sask./Sask.	Regina	Lumsden Beach (RV)	--	--	--	--	--	
Sask./Sask.	Regina	Regina Beach (T)	8	--	--	--	8	
Sask./Sask.	Regina	Total	756	129	201	632	1,718	
Sask./Sask.	Saskatoon	Thode (RV)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Dundurn No. 314 (RM)	36	--	--	--	36	
Sask./Sask.	Saskatoon	Dundurn (T)	12	--	--	--	12	
Sask./Sask.	Saskatoon	Shields (RV)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Corman Park No. 344 (RM)	75	--	--	--	75	
Sask./Sask.	Saskatoon	Saskatoon (CY)	697	59	285	761	1,802	
Sask./Sask.	Saskatoon	Langham (T)	9	--	--	--	9	
Sask./Sask.	Saskatoon	Warman (CY)	124	28	7	--	159	
Sask./Sask.	Saskatoon	Blucher No. 343 (RM)	9	--	--	--	9	
Sask./Sask.	Saskatoon	Martensville (CY)	53	0	3	2	58	
Sask./Sask.	Saskatoon	Bradwell (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Allan (T)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Dalmeny (T)	8	--	--	--	8	
Sask./Sask.	Saskatoon	Osler (T)	4	--	2	--	6	
Sask./Sask.	Saskatoon	Colonsay No. 342 (RM)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Clavet (VL)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Meacham (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Colonsay (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	First Nations (Saskatoon) (R)	4	--	--	--	4	
Sask./Sask.	Saskatoon	Vanscoy No. 345 (RM)	15	--	--	--	15	
Sask./Sask.	Saskatoon	Delisle (T)	5	2	4	--	11	
Sask./Sask.	Saskatoon	Vanscoy (VL)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Asquith (T)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Total	1,063	89	301	763	2,216	
Sask./Sask.	Total	Total	1,819	218	502	1,395	3,934	
Alta/Alb.	Calgary	Rocky View County (MD)	179	12	--	--	191	
Alta/Alb.	Calgary	Calgary (CY)	2,595	790	904	5,175	9,464	
Alta/Alb.	Calgary	Chestermere (CY)	139	6	10	--	155	
Alta/Alb.	Calgary	Cochrane (T)	240	104	202	76	622	
Alta/Alb.	Calgary	Airdrie (CY)	441	92	312	571	1,416	
Alta/Alb.	Calgary	Irricana (T)	2	--	--	--	2	
Alta/Alb.	Calgary	Beiseker (VL)	3	--	--	--	3	
Alta/Alb.	Calgary	Crossfield (T)	17	4	4	--	25	
Alta/Alb.	Calgary	First Nations (Calgary) (R)	--	--	--	--	--	
Alta/Alb.	Calgary	Total	3,616	1,008	1,432	5,822	11,878	
Alta/Alb.	Edmonton	Bruderheim (T)	8	--	--	--	8	
Alta/Alb.	Edmonton	Leduc County (MD)	114	4	3	--	121	
Alta/Alb.	Edmonton	Beaumont (T)	166	39	84	68	357	
Alta/Alb.	Edmonton	Leduc (CY)	207	64	66	174	511	
Alta/Alb.	Edmonton	Devon (T)	2	2	--	--	4	
Alta/Alb.	Edmonton	Calmar (T)	16	--	4	--	20	
Alta/Alb.	Edmonton	Sundance Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Thorsby (VL)	--	--	4	0	4	
Alta/Alb.	Edmonton	Itaska Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Golden Days (SV)	2	--	--	--	2	
Alta/Alb.	Edmonton	Warburg (VL)	1	--	--	--	1	
Alta/Alb.	Edmonton	Parkland County (MD)	140	--	--	--	140	
Alta/Alb.	Edmonton	Seba Beach (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Betula Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Point Alison (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Lakeview (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Kapasiwin (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Wabamun (VL)	1	--	--	--	1	
Alta/Alb.	Edmonton	Spring Lake (VL)	8	--	--	--	8	
Alta/Alb.	Edmonton	Stony Plain (T)	57	40	26	80	203	
Alta/Alb.	Edmonton	Spruce Grove (CY)	189	194	78	187	648	
Alta/Alb.	Edmonton	Strathcona County (SM)	226	78	5	235	544	
Alta/Alb.	Edmonton	Fort Saskatchewan (CY)	140	130	110	88	468	
Alta/Alb.	Edmonton	Sturgeon County (MD)	108	--	--	--	108	
Alta/Alb.	Edmonton	Edmonton (CY)	3,471	1,671	1,111	4,239	10,492	
Alta/Alb.	Edmonton	St. Albert (CY)	156	66	65	113	400	
Alta/Alb.	Edmonton	Gibbons (T)	1	--	--	--	1	
Alta/Alb.	Edmonton	Redwater (T)	2	--	--	--	2	
Alta/Alb.	Edmonton	Bon Accord (T)	1	--	--	--	1	
Alta/Alb.	Edmonton	Morinville (T)	36	14	--	20	70	
Alta/Alb.	Edmonton	Legal (T)	3	--	2	--	5	
Alta/Alb.	Edmonton	First Nations (Edmonton) (R)	--	--	--	--	--	
Alta/Alb.	Edmonton	Total	5,057	2,302	1,558	5,204	14,121	
Alta/Alb.	Grande Prairie	Grande Prairie (CY)	141	38	34	272	485	
Alta/Alb.	Grande Prairie	Total	141	38	34	272	485	
Alta/Alb.	Lethbridge	Lethbridge County (MD)	32	2	--	--	34	
Alta/Alb.	Lethbridge	Lethbridge (CY)	452	45	163	53	713	
Alta/Alb.	Lethbridge	Coalhurst (T)	24	2	--	8	34	
Alta/Alb.	Lethbridge	Nobleford (VL)	9	0	--	--	9	
Alta/Alb.	Lethbridge	Barons (VL)	--	--	--	--	--	
Alta/Alb.	Lethbridge	Picture Butte (T)	5	--	--	--	5	
Alta/Alb.	Lethbridge	Coaldale (T)	58	3	--	4	65	
Alta/Alb.	Lethbridge	Total	580	52	163	65	860	
Alta/Alb.	Medicine Hat	Cypress County (MD)	53	--	--	--	53	
Alta/Alb.	Medicine Hat	Medicine Hat (CY)	92	25	10	47	174	
Alta/Alb.	Medicine Hat	Redcliff (T)	9	--	--	--	9	
Alta/Alb.	Medicine Hat	Total	154	25	10	47	236	
Alta/Alb.	Red Deer	Red Deer (CY)	194	27	40	254	515	
Alta/Alb.	Red Deer	Total	194	27	40	254	515	
Alta/Alb.	Wood Buffalo	Wood Buffalo (SM)	47	23	10	14	94	
Alta/Alb.	Wood Buffalo	First Nations (Wood Buffalo) (R)	--	--	--	--	--	
Alta/Alb.	Wood Buffalo	Total	47	23	10	14	94	
Alta/Alb.	Total	Total	9,789	3,475	3,247	11,678	28,189	
B.C./C.-B.	Abbotsford-Mission	Abbotsford (CY)	316	14	207	190	727	
B.C./C.-B.	Abbotsford-Mission	Mission (DM)	104	1	4	5	114	
B.C./C.-B.	Abbotsford-Mission	First Nations (Abbotsford-Mission) (R)	--	--	--	--	--	
B.C./C.-B.	Abbotsford-Mission	Total	420	15	211	195	841	
B.C./C.-B.	Kelowna	Kelowna (CY)	310	96	147	547	1,100	
B.C./C.-B.	Kelowna	Central Okanagan (RDA)	5	10	--	--	15	
B.C./C.-B.	Kelowna	Lake Country (DM)	128	27	17	24	196	
B.C./C.-B.	Kelowna	Peachland (DM)	19	0	4	--	23	
B.C./C.-B.	Kelowna	Central Okanagan J (RDA)	35	--	--	2	37	
B.C./C.-B.	Kelowna	West Kelowna (DM)	91	18	48	10	167	
B.C./C.-B.	Kelowna	First Nations (Kelowna) (R)	62	40	19	--	121	
B.C./C.-B.	Kelowna	Total	650	191	235	583	1,659	
B.C./C.-B.	Vancouver	Langley (DM)	248	20	493	447	1,208	
B.C./C.-B.	Vancouver	Langley (CY)	7	--	5	39	51	
B.C./C.-B.	Vancouver	Surrey (CY)	976	64	1,202	1,128	3,370	
B.C./C.-B.	Vancouver	White Rock (CY)	60	3	--	45	108	
B.C./C.-B.	Vancouver	Delta (DM)	129	4	73	257	463	
B.C./C.-B.	Vancouver	Richmond (CY)	302	28	223	2,074	2,627	
B.C./C.-B.	Vancouver	Greater Vancouver A (RDA)	9	--	11	240	260	
B.C./C.-B.	Vancouver	Vancouver (CY)	1,090	132	103	3,535	4,860	
B.C./C.-B.	Vancouver	Burnaby (CY)	289	102	74	987	1,452	
B.C./C.-B.	Vancouver	New Westminster (CY)	51	2	35	494	582	
B.C./C.-B.	Vancouver	Coquitlam (CY)	286	44	72	768	1,170	
B.C./C.-B.	Vancouver	Belcarra (VL)	3	--	--	--	3	
B.C./C.-B.	Vancouver	Anmore (VL)	25	--	--	--	25	
B.C./C.-B.	Vancouver	Port Coquitlam (CY)	25	6	130	70	231	
B.C./C.-B.	Vancouver	Port Moody (CY)	14	--	21	--	35	
B.C./C.-B.	Vancouver	North Vancouver (DM)	119	--	101	312	532	
B.C./C.-B.	Vancouver	North Vancouver (CY)	39	7	10	291	347	
B.C./C.-B.	Vancouver	West Vancouver (DM)	115	4	9	2	130	
B.C./C.-B.	Vancouver	Bowen Island (IM)	15	--	--	1	16	
B.C./C.-B.	Vancouver	Lions Bay (VL)	1	--	--	--	1	
B.C./C.-B.	Vancouver	Pitt Meadows (CY)	16	4	4	4	28	
B.C./C.-B.	Vancouver	Maple Ridge (CY)	351	8	310	158	827	
B.C./C.-B.	Vancouver	First Nations (Vancouver) (R)	32	--	--	--	32	
B.C./C.-B.	Vancouver	Total	4,202	428	2,876	10,852	18,358	
B.C./C.-B.	Victoria	North Saanich (DM)	30	--	--	1	31	
B.C./C.-B.	Victoria	Sidney (T)	46	20	5	55	126	
B.C./C.-B.	Victoria	Central Saanich (DM)	25	11	--	18	54	
B.C./C.-B.	Victoria	Saanich (DM)	87	4	--	104	195	
B.C./C.-B.	Victoria	Oak Bay (DM)	32	--	--	0	32	
B.C./C.-B.	Victoria	Victoria (CY)	25	24	22	302	373	
B.C./C.-B.	Victoria	Esquimalt (DM)	7	8	5	--	20	
B.C./C.-B.	Victoria	Colwood (CY)	48	4	7	72	131	
B.C./C.-B.	Victoria	Metchosin (DM)	3	--	--	--	3	
B.C./C.-B.	Victoria	Langford (CY)	313	19	57	205	594	
B.C./C.-B.	Victoria	View Royal (T)	4	2	32	59	97	
B.C./C.-B.	Victoria	Highlands (DM)	13	--	--	--	13	
B.C./C.-B.	Victoria	Sooke (DM)	80	9	12	49	150	
B.C./C.-B.	Victoria	Capital H (Part 1) (RDA)	33	--	--	--	33	
B.C./C.-B.	Victoria	First Nations (Victoria) (R)	5	--	--	--	5	
B.C./C.-B.	Victoria	Total	751	101	140	865	1,857	
B.C./C.-B.	Chilliwack	Chilliwack (CY)	253	22	212	156	643	
B.C./C.-B.	Chilliwack	Harrison Hot Springs (VL)	3	--	11	--	14	
B.C./C.-B.	Chilliwack	Kent (DM)	22	10	11	1	44	
B.C./C.-B.	Chilliwack	Fraser Valley H (RDA)	7	--	--	--	7	
B.C./C.-B.	Chilliwack	Fraser Valley E (RDA)	3	--	--	--	3	
B.C./C.-B.	Chilliwack	First Nations (Chilliwack) (R)	--	--	--	10	10	
B.C./C.-B.	Chilliwack	Total	288	32	234	167	721	
B.C./C.-B.	Courtenay	Comox (T)	27	24	34	--	85	
B.C./C.-B.	Courtenay	Courtenay (CY)	109	16	--	29	154	
B.C./C.-B.	Courtenay	Cumberland (VL)	22	--	--	3	25	
B.C./C.-B.	Courtenay	Comox Valley A (RDA)	15	--	--	--	15	
B.C./C.-B.	Courtenay	Comox Valley B (Lazo North) (RDA)	33	--	--	2	35	
B.C./C.-B.	Courtenay	First Nations (Courtenay) (R)	--	--	--	--	--	
B.C./C.-B.	Courtenay	Total	206	40	34	34	314	
B.C./C.-B.	Kamloops	Logan Lake (DM)	5	--	--	--	5	
B.C./C.-B.	Kamloops	Thompson-Nicola J (Copper Desert County) (RDA)	8	--	--	1	9	
B.C./C.-B.	Kamloops	Kamloops (CY)	207	51	20	110	388	
B.C./C.-B.	Kamloops	Thompson-Nicola P (Rivers & The Peaks) (RDA)	15	--	--	--	15	
B.C./C.-B.	Kamloops	Sun Peaks Mountain (VL)	6	--	--	3	9	
B.C./C.-B.	Kamloops	Chase (VL)	7	--	--	--	7	
B.C./C.-B.	Kamloops	First Nations (Kamloops) (R)	12	7	7	--	26	
B.C./C.-B.	Kamloops	Total	260	58	27	114	459	
B.C./C.-B.	Nanaimo	Nanaimo (CY)	322	25	39	382	768	
B.C./C.-B.	Nanaimo	Lantzville (DM)	3	--	--	--	3	
B.C./C.-B.	Nanaimo	Nanaimo A (RDA)	29	--	--	--	29	
B.C./C.-B.	Nanaimo	Nanaimo C (RDA)	8	--	--	--	8	
B.C./C.-B.	Nanaimo	First Nations (Nanaimo) (R)	--	--	--	--	--	
B.C./C.-B.	Nanaimo	Total	362	25	39	382	808	
B.C./C.-B.	Prince George	Prince George (CY)	121	9	29	25	184	
B.C./C.-B.	Prince George	Fraser-Fort George A (RDA)	15	--	--	--	15	
B.C./C.-B.	Prince George	Fraser-Fort George C (RDA)	8	--	--	--	8	
B.C./C.-B.	Prince George	Fraser-Fort George D (RDA)	12	--	--	--	12	
B.C./C.-B.	Prince George	Fraser-Fort George F (RDA)	2	--	--	--	2	
B.C./C.-B.	Prince George	First Nations (Prince George) (R)	--	--	--	--	--	
B.C./C.-B.	Prince George	Total	158	9	29	25	221	
B.C./C.-B.	Vernon	Coldstream (DM)	43	--	--	--	43	
B.C./C.-B.	Vernon	Vernon (CY)	117	46	23	20	206	
B.C./C.-B.	Vernon	North Okanagan B (RDA)	7	--	--	--	7	
B.C./C.-B.	Vernon	North Okanagan C (RDA)	8	2	--	--	10	
B.C./C.-B.	Vernon	First Nations (Vernon) (R)	1	--	--	--	1	
B.C./C.-B.	Vernon	Total	176	48	23	20	267	
B.C./C.-B.	Total	Total	7,473	947	3,848	13,237	25,505	
Canada (50,000+)	Total	Total	48,996	9,210	19,147	76,740	154,093	
								
© 2017 Canada Mortgage and Housing Corporation / © 2017 Société canadienne d'hypothèques et de logement								
Source: CMHC (Starts and Completions Survey) / Source: SCHL (mises en chantier et des achèvements)								
								
								
