Units Absorbed by Dwelling Type and Census Subdivision for Centres 50,000+								
Logements écoulés selon le type de logements et la subdivision de recensement, les centres de 50 000 habitants et plus								
2009								
								
Province	Centre	"Census Subdivision
Subdivision de recensement"	"Singles
Individuels"	"Semis
Jumelés"	"Row
En bande"	"Apartment
and Other
Appartements
et autres"	Total	
Ont./Ont.	Sault Sainte-Marie	Macdonald, Meredith and Aberdeen Additional (TP)	2	--	--	--	2	
Ont./Ont.	Sault Sainte-Marie	Sault Ste. Marie (CY)	106	--	--	--	106	
Ont./Ont.	Sault Sainte-Marie	Prince (TP)	3	--	--	--	3	
Ont./Ont.	Sault Sainte-Marie	Total	115	--	--	--	115	
Ont./Ont.	Total	Total	20,820	3,211	8,419	16,270	48,720	
Man./Man.	Winnipeg	Taché (RM)	82	2	0	--	84	
Man./Man.	Winnipeg	Ritchot (RM)	34	2	--	--	36	
Man./Man.	Winnipeg	Macdonald (RM)	37	--	--	--	37	
Man./Man.	Winnipeg	St. Francois Xavier (RM)	9	--	--	--	9	
Man./Man.	Winnipeg	Winnipeg (CY)	1,264	29	103	976	2,372	
Man./Man.	Winnipeg	Headingley (RM)	43	--	--	--	43	
Man./Man.	Winnipeg	Springfield (RM)	109	--	--	--	109	
Man./Man.	Winnipeg	East St. Paul (RM)	46	--	--	--	46	
Man./Man.	Winnipeg	West St. Paul (RM)	38	--	--	--	38	
Man./Man.	Winnipeg	St. Clements (RM)	65	--	--	25	90	
Man./Man.	Winnipeg	Rosser (RM)	2	--	--	--	2	
Man./Man.	Winnipeg	Total	1,729	33	103	1,001	2,866	
Man./Man.	Total	Total	1,729	33	103	1,001	2,866	
Sask./Sask.	Regina	Pense No. 160 (RM)	1	--	--	--	1	
Sask./Sask.	Regina	Belle Plaine (VL)	1	--	--	--	1	
Sask./Sask.	Regina	Pense (VL)	4	--	--	--	4	
Sask./Sask.	Regina	Sherwood No. 159 (RM)	6	--	--	--	6	
Sask./Sask.	Regina	Regina (CY)	605	36	64	172	877	
Sask./Sask.	Regina	Grand Coulee (VL)	18	--	--	--	18	
Sask./Sask.	Regina	Edenwold No. 158 (RM)	30	--	--	--	30	
Sask./Sask.	Regina	White City (T)	107	2	--	--	109	
Sask./Sask.	Regina	Pilot Butte (T)	--	--	--	--	--	
Sask./Sask.	Regina	Balgonie (T)	22	4	--	--	26	
Sask./Sask.	Regina	Edenwold (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Lumsden No. 189 (RM)	16	--	--	--	16	
Sask./Sask.	Regina	Disley (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Buena Vista (VL)	5	--	--	--	5	
Sask./Sask.	Regina	Lumsden (T)	19	--	--	--	19	
Sask./Sask.	Regina	Lumsden Beach (RV)	--	--	--	--	--	
Sask./Sask.	Regina	Regina Beach (T)	12	--	--	--	12	
Sask./Sask.	Regina	Total	846	42	64	172	1,124	
Sask./Sask.	Saskatoon	Thode (RV)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Dundurn No. 314 (RM)	33	--	--	--	33	
Sask./Sask.	Saskatoon	Dundurn (T)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Shields (RV)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Corman Park No. 344 (RM)	46	--	--	--	46	
Sask./Sask.	Saskatoon	Saskatoon (CY)	759	64	182	248	1,253	
Sask./Sask.	Saskatoon	Langham (T)	16	--	--	--	16	
Sask./Sask.	Saskatoon	Warman (T)	128	3	20	40	191	
Sask./Sask.	Saskatoon	Blucher No. 343 (RM)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Martensville (T)	144	--	72	--	216	
Sask./Sask.	Saskatoon	Bradwell (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Allan (T)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Dalmeny (T)	9	--	--	--	9	
Sask./Sask.	Saskatoon	Elstow (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Osler (T)	6	--	--	--	6	
Sask./Sask.	Saskatoon	Colonsay No. 342 (RM)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Clavet (VL)	4	--	--	--	4	
Sask./Sask.	Saskatoon	Meacham (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Colonsay (T)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Vanscoy No. 345 (RM)	35	--	--	--	35	
Sask./Sask.	Saskatoon	Delisle (T)	11	--	--	--	11	
Sask./Sask.	Saskatoon	Vanscoy (VL)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Asquith (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Total	1,201	67	274	288	1,830	
Sask./Sask.	Total	Total	2,047	109	338	460	2,954	
Alta/Alb.	Calgary	Rocky View No. 44 (MD)	184	8	39	--	231	
Alta/Alb.	Calgary	Calgary (CY)	3,625	767	559	1,577	6,528	
Alta/Alb.	Calgary	Chestermere (T)	63	31	29	--	123	
Alta/Alb.	Calgary	Cochrane (T)	201	39	66	126	432	
Alta/Alb.	Calgary	Airdrie (CY)	521	28	145	210	904	
Alta/Alb.	Calgary	Irricana (VL)	--	--	--	--	--	
Alta/Alb.	Calgary	Beiseker (VL)	--	--	--	--	--	
Alta/Alb.	Calgary	Crossfield (T)	5	--	--	10	15	
Alta/Alb.	Calgary	Total	4,599	873	838	1,923	8,233	
Alta/Alb.	Edmonton	Bruderheim (T)	16	--	--	--	16	
Alta/Alb.	Edmonton	Leduc County (CM)	71	--	--	--	71	
Alta/Alb.	Edmonton	Beaumont (T)	100	24	4	28	156	
Alta/Alb.	Edmonton	New Sarepta (VL)	3	--	--	--	3	
Alta/Alb.	Edmonton	Leduc (CY)	246	51	56	142	495	
Alta/Alb.	Edmonton	Devon (T)	12	3	15	--	30	
Alta/Alb.	Edmonton	Calmar (T)	1	4	--	--	5	
Alta/Alb.	Edmonton	Sundance Beach (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Thorsby (VL)	2	--	--	--	2	
Alta/Alb.	Edmonton	Itaska Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Golden Days (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Warburg (VL)	3	--	--	--	3	
Alta/Alb.	Edmonton	Parkland County (CM)	237	3	3	--	243	
Alta/Alb.	Edmonton	Seba Beach (SV)	3	--	--	--	3	
Alta/Alb.	Edmonton	Betula Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Point Alison (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Lakeview (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Kapasiwin (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Wabamun (VL)	--	--	--	--	--	
Alta/Alb.	Edmonton	Spring Lake (VL)	3	--	--	--	3	
Alta/Alb.	Edmonton	Stony Plain (T)	108	42	37	4	191	
Alta/Alb.	Edmonton	Spruce Grove (CY)	220	84	5	190	499	
Alta/Alb.	Edmonton	Strathcona County (SM)	371	70	61	265	767	
Alta/Alb.	Edmonton	Fort Saskatchewan (CY)	160	102	23	70	355	
Alta/Alb.	Edmonton	Sturgeon County (MD)	169	--	--	--	169	
Alta/Alb.	Edmonton	Edmonton (CY)	1,704	707	414	2,770	5,595	
Alta/Alb.	Edmonton	St. Albert (CY)	137	19	20	55	231	
Alta/Alb.	Edmonton	Gibbons (T)	24	2	--	--	26	
Alta/Alb.	Edmonton	Redwater (T)	--	--	--	21	21	
Alta/Alb.	Edmonton	Bon Accord (T)	3	--	--	--	3	
Alta/Alb.	Edmonton	Morinville (T)	102	8	11	75	196	
Alta/Alb.	Edmonton	Legal (T)	--	--	--	--	--	
Alta/Alb.	Edmonton	Total	3,696	1,119	649	3,620	9,084	
Alta/Alb.	Grande Prairie	Grande Prairie County No. 1 (CM)	222	--	4	--	226	
Alta/Alb.	Grande Prairie	Hythe (VL)	1	2	--	--	3	
Alta/Alb.	Grande Prairie	Beaverlodge (T)	12	--	1	--	13	
Alta/Alb.	Grande Prairie	Wembley (T)	5	--	--	--	5	
Alta/Alb.	Grande Prairie	Grande Prairie (CY)	403	51	44	242	740	
Alta/Alb.	Grande Prairie	Sexsmith (T)	16	--	--	--	16	
Alta/Alb.	Grande Prairie	Total	659	53	49	242	1,003	
Alta/Alb.	Lethbridge	Lethbridge County (CM)	35	4	--	--	39	
Alta/Alb.	Lethbridge	Lethbridge (CY)	519	55	0	28	602	
Alta/Alb.	Lethbridge	Coalhurst (T)	35	--	4	--	39	
Alta/Alb.	Lethbridge	Nobleford (VL)	27	--	--	--	27	
Alta/Alb.	Lethbridge	Barons (VL)	--	--	--	--	--	
Alta/Alb.	Lethbridge	Picture Butte (T)	13	4	--	--	17	
Alta/Alb.	Lethbridge	Coaldale (T)	96	2	6	12	116	
Alta/Alb.	Lethbridge	Total	725	65	10	40	840	
Alta/Alb.	Medicine Hat	Cypress County (MD)	43	--	--	--	43	
Alta/Alb.	Medicine Hat	Medicine Hat (CY)	216	53	8	53	330	
Alta/Alb.	Medicine Hat	Redcliff (T)	2	--	4	1	7	
Alta/Alb.	Medicine Hat	Total	261	53	12	54	380	
Alta/Alb.	Red Deer	Red Deer (CY)	357	41	76	185	659	
Alta/Alb.	Red Deer	Total	357	41	76	185	659	
Alta/Alb.	Total	Total	10,297	2,204	1,634	6,064	20,199	
B.C./C.-B.	Abbotsford	Abbotsford (CY)	222	18	51	524	815	
B.C./C.-B.	Abbotsford	Mission (DM)	150	2	20	0	172	
B.C./C.-B.	Abbotsford	Fraser Valley H (RDA)	--	--	--	--	--	
B.C./C.-B.	Abbotsford	Total	372	20	71	524	987	
B.C./C.-B.	Kelowna	Kelowna (CY)	338	50	66	656	1,110	
B.C./C.-B.	Kelowna	Central Okanagan (RDA)	14	10	--	--	24	
B.C./C.-B.	Kelowna	Lake Country (DM)	77	6	42	48	173	
B.C./C.-B.	Kelowna	Peachland (DM)	16	6	21	--	43	
B.C./C.-B.	Kelowna	Central Okanagan J (RDA)	189	18	3	273	483	
B.C./C.-B.	Kelowna	Total	634	90	132	977	1,833	
B.C./C.-B.	Vancouver	Langley (DM)	504	31	82	347	964	
B.C./C.-B.	Vancouver	Langley (CY)	4	--	36	286	326	
B.C./C.-B.	Vancouver	Surrey (CY)	1,512	89	1,063	1,757	4,421	
B.C./C.-B.	Vancouver	White Rock (CY)	6	2	1	86	95	
B.C./C.-B.	Vancouver	Delta (DM)	178	21	136	14	349	
B.C./C.-B.	Vancouver	Richmond (CY)	189	50	211	1,173	1,623	
B.C./C.-B.	Vancouver	Greater Vancouver A (RDA)	2	14	52	195	263	
B.C./C.-B.	Vancouver	Vancouver (CY)	491	123	137	2,903	3,654	
B.C./C.-B.	Vancouver	Burnaby (CY)	190	128	209	1,077	1,604	
B.C./C.-B.	Vancouver	New Westminster (CY)	36	6	4	485	531	
B.C./C.-B.	Vancouver	Coquitlam (CY)	134	86	208	788	1,216	
B.C./C.-B.	Vancouver	Belcarra (VL)	2	--	--	--	2	
B.C./C.-B.	Vancouver	Anmore (VL)	14	--	--	--	14	
B.C./C.-B.	Vancouver	Port Coquitlam (CY)	18	2	78	237	335	
B.C./C.-B.	Vancouver	Port Moody (CY)	27	2	1	596	626	
B.C./C.-B.	Vancouver	North Vancouver (DM)	92	10	1	167	270	
B.C./C.-B.	Vancouver	North Vancouver (CY)	22	13	23	67	125	
B.C./C.-B.	Vancouver	West Vancouver (DM)	99	4	8	3	114	
B.C./C.-B.	Vancouver	Bowen Island (IM)	28	--	--	2	30	
B.C./C.-B.	Vancouver	Lions Bay (VL)	4	--	--	--	4	
B.C./C.-B.	Vancouver	Pitt Meadows (DM)	40	14	21	70	145	
B.C./C.-B.	Vancouver	Maple Ridge (DM)	315	16	18	165	514	
B.C./C.-B.	Vancouver	Total	3,907	611	2,289	10,418	17,225	
B.C./C.-B.	Victoria	North Saanich (DM)	28	--	4	3	35	
B.C./C.-B.	Victoria	Sidney (T)	12	17	4	9	42	
B.C./C.-B.	Victoria	Central Saanich (DM)	32	31	2	--	65	
B.C./C.-B.	Victoria	Saanich (DM)	120	39	11	125	295	
B.C./C.-B.	Victoria	Oak Bay (DM)	9	--	--	--	9	
B.C./C.-B.	Victoria	Victoria (CY)	16	53	25	662	756	
B.C./C.-B.	Victoria	Esquimalt (DM)	8	2	5	15	30	
B.C./C.-B.	Victoria	Colwood (CY)	39	22	17	50	128	
B.C./C.-B.	Victoria	Metchosin (DM)	9	--	--	--	9	
B.C./C.-B.	Victoria	Langford (CY)	268	27	22	533	850	
B.C./C.-B.	Victoria	View Royal (T)	32	1	--	69	102	
B.C./C.-B.	Victoria	Highlands (DM)	18	1	--	--	19	
B.C./C.-B.	Victoria	Sooke (DM)	80	3	16	9	108	
B.C./C.-B.	Victoria	Capital H (Part 1) (RDA)	32	3	--	--	35	
B.C./C.-B.	Victoria	Total	703	199	106	1,475	2,483	
B.C./C.-B.	Chilliwack	Chilliwack (CY)	263	29	75	150	517	
B.C./C.-B.	Chilliwack	Kent (DM)	17	2	4	--	23	
B.C./C.-B.	Chilliwack	Fraser Valley E (RDA)	39	--	--	--	39	
B.C./C.-B.	Chilliwack	Total	319	31	79	150	579	
B.C./C.-B.	Kamloops	Logan Lake (DM)	--	--	--	--	--	
B.C./C.-B.	Kamloops	Thompson-Nicola J (Copper Desert County) (RDA)	8	36	10	--	54	
B.C./C.-B.	Kamloops	Kamloops (CY)	227	49	68	40	384	
B.C./C.-B.	Kamloops	Thompson-Nicola P (Rivers & The Peaks) (RDA)	11	--	--	--	11	
B.C./C.-B.	Kamloops	Chase (VL)	14	2	--	--	16	
B.C./C.-B.	Kamloops	Total	260	87	78	40	465	
B.C./C.-B.	Nanaimo	Nanaimo (CY)	309	160	28	294	791	
B.C./C.-B.	Nanaimo	Lantzville (DM)	3	--	--	--	3	
B.C./C.-B.	Nanaimo	Nanaimo A (RDA)	28	--	--	--	28	
B.C./C.-B.	Nanaimo	Nanaimo C (RDA)	17	--	--	--	17	
B.C./C.-B.	Nanaimo	Total	357	160	28	294	839	
B.C./C.-B.	Prince George	Prince George (CY)	109	4	23	34	170	
B.C./C.-B.	Prince George	Fraser-Fort George A (RDA)	40	--	--	--	40	
B.C./C.-B.	Prince George	Fraser-Fort George C (RDA)	53	--	--	--	53	
B.C./C.-B.	Prince George	Fraser-Fort George D (RDA)	33	--	--	--	33	
B.C./C.-B.	Prince George	Fraser-Fort George F (RDA)	5	--	--	--	5	
B.C./C.-B.	Prince George	Total	240	4	23	34	301	
B.C./C.-B.	Vernon	Coldstream (DM)	48	6	8	--	62	
B.C./C.-B.	Vernon	Vernon (CY)	135	31	32	52	250	
B.C./C.-B.	Vernon	North Okanagan B (RDA)	7	--	--	--	7	
B.C./C.-B.	Vernon	North Okanagan C (RDA)	12	4	--	--	16	
B.C./C.-B.	Vernon	Total	202	41	40	52	335	
B.C./C.-B.	Total	Total	6,994	1,243	2,846	13,964	25,047	
Canada (50,000+)	Total	Total	56,437	10,127	15,283	57,396	139,243	
								
© 2014 Canada Mortgage and Housing Corporation / © 2014 Société canadienne d'hypothèques et de logement								
Source: CMHC (Starts and Completions Survey) / Source: SCHL (mises en chantier et des achèvements)								
								
								
