Units Absorbed by Dwelling Type and Census Subdivision for Centres 50,000+								
Logements écoulés selon le type de logements et la subdivision de recensement, les centres de 50 000 habitants et plus								
2008								
								
Province	Centre	"Census Subdivision
Subdivision de recensement"	"Singles
Individuels"	"Semis
Jumelés"	"Row
En bande"	"Apartment
and Other
Appartements
et autres"	Total	
Ont./Ont.	Sarnia	Total	268	--	21	11	300	
Ont./Ont.	Sault Sainte-Marie	Laird (TP)	1	--	--	--	1	
Ont./Ont.	Sault Sainte-Marie	Macdonald, Meredith and Aberdeen Additional (TP)	1	--	--	--	1	
Ont./Ont.	Sault Sainte-Marie	Sault Ste. Marie (CY)	79	4	--	--	83	
Ont./Ont.	Sault Sainte-Marie	Prince (TP)	3	--	--	--	3	
Ont./Ont.	Sault Sainte-Marie	Total	84	4	--	--	88	
Ont./Ont.	Total	Total	29,085	3,091	9,765	18,084	60,025	
Man./Man.	Winnipeg	Taché (RM)	71	--	0	--	71	
Man./Man.	Winnipeg	Ritchot (RM)	33	0	--	--	33	
Man./Man.	Winnipeg	Macdonald (RM)	51	4	--	--	55	
Man./Man.	Winnipeg	St. Francois Xavier (RM)	4	--	--	--	4	
Man./Man.	Winnipeg	Winnipeg (CY)	1,338	13	69	1,190	2,610	
Man./Man.	Winnipeg	Headingley (RM)	61	--	--	--	61	
Man./Man.	Winnipeg	Springfield (RM)	105	2	--	--	107	
Man./Man.	Winnipeg	East St. Paul (RM)	45	--	--	--	45	
Man./Man.	Winnipeg	West St. Paul (RM)	61	--	--	--	61	
Man./Man.	Winnipeg	St. Clements (RM)	69	--	--	2	71	
Man./Man.	Winnipeg	Rosser (RM)	4	--	--	--	4	
Man./Man.	Winnipeg	Total	1,842	19	69	1,192	3,122	
Man./Man.	Total	Total	1,842	19	69	1,192	3,122	
Sask./Sask.	Regina	Pense No. 160 (RM)	1	--	--	--	1	
Sask./Sask.	Regina	Belle Plaine (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Pense (VL)	3	--	--	--	3	
Sask./Sask.	Regina	Sherwood No. 159 (RM)	1	--	--	--	1	
Sask./Sask.	Regina	Regina (CY)	595	18	129	94	836	
Sask./Sask.	Regina	Grand Coulee (VL)	9	--	--	--	9	
Sask./Sask.	Regina	Edenwold No. 158 (RM)	12	--	--	2	14	
Sask./Sask.	Regina	White City (T)	74	--	--	--	74	
Sask./Sask.	Regina	Pilot Butte (T)	2	--	--	--	2	
Sask./Sask.	Regina	Balgonie (T)	8	8	--	--	16	
Sask./Sask.	Regina	Edenwold (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Lumsden No. 189 (RM)	11	--	--	--	11	
Sask./Sask.	Regina	Disley (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Buena Vista (VL)	11	--	--	1	12	
Sask./Sask.	Regina	Lumsden (T)	13	--	--	--	13	
Sask./Sask.	Regina	Lumsden Beach (RV)	--	--	--	--	--	
Sask./Sask.	Regina	Regina Beach (T)	3	--	--	--	3	
Sask./Sask.	Regina	Total	743	26	129	97	995	
Sask./Sask.	Saskatoon	Thode (RV)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Dundurn No. 314 (RM)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Dundurn (T)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Shields (RV)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Corman Park No. 344 (RM)	61	--	--	--	61	
Sask./Sask.	Saskatoon	Saskatoon (CY)	832	87	203	217	1,339	
Sask./Sask.	Saskatoon	Langham (T)	4	--	8	--	12	
Sask./Sask.	Saskatoon	Warman (T)	109	19	15	--	143	
Sask./Sask.	Saskatoon	Blucher No. 343 (RM)	25	--	--	--	25	
Sask./Sask.	Saskatoon	Martensville (T)	192	8	43	24	267	
Sask./Sask.	Saskatoon	Bradwell (VL)	10	--	--	--	10	
Sask./Sask.	Saskatoon	Allan (T)	8	--	--	--	8	
Sask./Sask.	Saskatoon	Dalmeny (T)	11	--	--	--	11	
Sask./Sask.	Saskatoon	Elstow (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Osler (T)	15	4	5	--	24	
Sask./Sask.	Saskatoon	Colonsay No. 342 (RM)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Clavet (VL)	4	--	--	--	4	
Sask./Sask.	Saskatoon	Meacham (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Colonsay (T)	4	--	--	--	4	
Sask./Sask.	Saskatoon	Vanscoy No. 345 (RM)	27	--	--	--	27	
Sask./Sask.	Saskatoon	Delisle (T)	9	--	--	--	9	
Sask./Sask.	Saskatoon	Vanscoy (VL)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Asquith (T)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Total	1,322	118	274	241	1,955	
Sask./Sask.	Total	Total	2,065	144	403	338	2,950	
Alta/Alb.	Calgary	Rocky View No. 44 (MD)	378	11	19	--	408	
Alta/Alb.	Calgary	Calgary (CY)	4,927	787	1,000	4,447	11,161	
Alta/Alb.	Calgary	Chestermere (T)	236	32	30	--	298	
Alta/Alb.	Calgary	Cochrane (T)	251	26	12	--	289	
Alta/Alb.	Calgary	Airdrie (CY)	807	151	205	120	1,283	
Alta/Alb.	Calgary	Irricana (VL)	5	4	--	--	9	
Alta/Alb.	Calgary	Beiseker (VL)	1	--	--	--	1	
Alta/Alb.	Calgary	Crossfield (T)	17	2	--	7	26	
Alta/Alb.	Calgary	Total	6,622	1,013	1,266	4,574	13,475	
Alta/Alb.	Edmonton	Bruderheim (T)	12	--	--	--	12	
Alta/Alb.	Edmonton	Leduc County (CM)	115	--	--	--	115	
Alta/Alb.	Edmonton	Beaumont (T)	265	58	82	--	405	
Alta/Alb.	Edmonton	New Sarepta (VL)	8	--	--	--	8	
Alta/Alb.	Edmonton	Leduc (CY)	374	67	24	3	468	
Alta/Alb.	Edmonton	Devon (T)	16	15	6	--	37	
Alta/Alb.	Edmonton	Calmar (T)	2	--	--	--	2	
Alta/Alb.	Edmonton	Sundance Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Thorsby (VL)	4	--	--	--	4	
Alta/Alb.	Edmonton	Itaska Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Golden Days (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Warburg (VL)	5	--	--	--	5	
Alta/Alb.	Edmonton	Parkland County (CM)	229	13	--	--	242	
Alta/Alb.	Edmonton	Seba Beach (SV)	2	--	--	--	2	
Alta/Alb.	Edmonton	Betula Beach (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Point Alison (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Lakeview (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Kapasiwin (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Wabamun (VL)	--	--	--	--	--	
Alta/Alb.	Edmonton	Spring Lake (VL)	7	--	--	--	7	
Alta/Alb.	Edmonton	Stony Plain (T)	155	111	34	60	360	
Alta/Alb.	Edmonton	Spruce Grove (CY)	437	82	57	--	576	
Alta/Alb.	Edmonton	Strathcona County (SM)	584	78	33	300	995	
Alta/Alb.	Edmonton	Fort Saskatchewan (CY)	214	107	27	49	397	
Alta/Alb.	Edmonton	Sturgeon County (MD)	242	--	--	--	242	
Alta/Alb.	Edmonton	Edmonton (CY)	2,993	815	605	1,905	6,318	
Alta/Alb.	Edmonton	St. Albert (CY)	237	43	16	82	378	
Alta/Alb.	Edmonton	Gibbons (T)	42	--	5	4	51	
Alta/Alb.	Edmonton	Redwater (T)	12	2	--	--	14	
Alta/Alb.	Edmonton	Bon Accord (T)	6	--	--	--	6	
Alta/Alb.	Edmonton	Morinville (T)	106	3	3	--	112	
Alta/Alb.	Edmonton	Legal (T)	7	--	15	--	22	
Alta/Alb.	Edmonton	Total	6,076	1,394	907	2,403	10,780	
Alta/Alb.	Grande Prairie	Grande Prairie County No. 1 (CM)	149	2	--	--	151	
Alta/Alb.	Grande Prairie	Hythe (VL)	4	0	8	--	12	
Alta/Alb.	Grande Prairie	Beaverlodge (T)	22	--	2	--	24	
Alta/Alb.	Grande Prairie	Wembley (T)	12	--	--	--	12	
Alta/Alb.	Grande Prairie	Grande Prairie (CY)	513	137	184	199	1,033	
Alta/Alb.	Grande Prairie	Sexsmith (T)	46	2	--	--	48	
Alta/Alb.	Grande Prairie	Total	746	141	194	199	1,280	
Alta/Alb.	Lethbridge	Lethbridge County (CM)	50	2	--	--	52	
Alta/Alb.	Lethbridge	Lethbridge (CY)	584	48	36	112	780	
Alta/Alb.	Lethbridge	Coalhurst (T)	29	4	--	--	33	
Alta/Alb.	Lethbridge	Nobleford (VL)	20	--	19	--	39	
Alta/Alb.	Lethbridge	Barons (VL)	--	--	--	--	--	
Alta/Alb.	Lethbridge	Picture Butte (T)	9	--	--	--	9	
Alta/Alb.	Lethbridge	Coaldale (T)	83	--	6	--	89	
Alta/Alb.	Lethbridge	Total	775	54	61	112	1,002	
Alta/Alb.	Medicine Hat	Cypress County (MD)	95	8	--	--	103	
Alta/Alb.	Medicine Hat	Medicine Hat (CY)	327	68	37	169	601	
Alta/Alb.	Medicine Hat	Redcliff (T)	15	5	11	--	31	
Alta/Alb.	Medicine Hat	Total	437	81	48	169	735	
Alta/Alb.	Red Deer	Red Deer (CY)	676	91	46	107	920	
Alta/Alb.	Red Deer	Total	676	91	46	107	920	
Alta/Alb.	Total	Total	15,332	2,774	2,522	7,564	28,192	
B.C./C.-B.	Abbotsford	Abbotsford (CY)	249	8	83	430	770	
B.C./C.-B.	Abbotsford	Mission (DM)	127	--	15	27	169	
B.C./C.-B.	Abbotsford	Fraser Valley H (RDA)	--	--	--	--	--	
B.C./C.-B.	Abbotsford	Total	376	8	98	457	939	
B.C./C.-B.	Kelowna	Kelowna (CY)	440	61	195	1,152	1,848	
B.C./C.-B.	Kelowna	Central Okanagan (RDA)	24	16	--	--	40	
B.C./C.-B.	Kelowna	Lake Country (DM)	122	4	27	100	253	
B.C./C.-B.	Kelowna	Peachland (DM)	22	10	34	--	66	
B.C./C.-B.	Kelowna	Central Okanagan J (RDA)	301	10	14	301	626	
B.C./C.-B.	Kelowna	Total	909	101	270	1,553	2,833	
B.C./C.-B.	Vancouver	Langley (DM)	413	65	252	326	1,056	
B.C./C.-B.	Vancouver	Langley (CY)	3	--	--	68	71	
B.C./C.-B.	Vancouver	Surrey (CY)	1,209	57	860	1,487	3,613	
B.C./C.-B.	Vancouver	White Rock (CY)	6	2	--	265	273	
B.C./C.-B.	Vancouver	Delta (DM)	119	4	23	3	149	
B.C./C.-B.	Vancouver	Richmond (CY)	213	56	186	1,184	1,639	
B.C./C.-B.	Vancouver	Greater Vancouver A (RDA)	3	0	67	308	378	
B.C./C.-B.	Vancouver	Vancouver (CY)	443	70	134	2,323	2,970	
B.C./C.-B.	Vancouver	Burnaby (CY)	120	86	80	2,157	2,443	
B.C./C.-B.	Vancouver	New Westminster (CY)	85	16	10	595	706	
B.C./C.-B.	Vancouver	Coquitlam (CY)	83	26	90	805	1,004	
B.C./C.-B.	Vancouver	Belcarra (VL)	3	--	--	--	3	
B.C./C.-B.	Vancouver	Anmore (VL)	13	--	--	--	13	
B.C./C.-B.	Vancouver	Port Coquitlam (CY)	24	--	95	564	683	
B.C./C.-B.	Vancouver	Port Moody (CY)	42	1	92	643	778	
B.C./C.-B.	Vancouver	North Vancouver (DM)	79	2	4	--	85	
B.C./C.-B.	Vancouver	North Vancouver (CY)	18	18	47	723	806	
B.C./C.-B.	Vancouver	West Vancouver (DM)	83	27	13	20	143	
B.C./C.-B.	Vancouver	Bowen Island (IM)	23	--	--	2	25	
B.C./C.-B.	Vancouver	Lions Bay (VL)	1	--	--	--	1	
B.C./C.-B.	Vancouver	Pitt Meadows (DM)	89	--	31	217	337	
B.C./C.-B.	Vancouver	Maple Ridge (DM)	297	58	106	442	903	
B.C./C.-B.	Vancouver	Total	3,369	488	2,090	12,132	18,079	
B.C./C.-B.	Victoria	North Saanich (DM)	26	9	5	5	45	
B.C./C.-B.	Victoria	Sidney (T)	11	11	7	20	49	
B.C./C.-B.	Victoria	Central Saanich (DM)	23	23	10	6	62	
B.C./C.-B.	Victoria	Saanich (DM)	130	34	26	198	388	
B.C./C.-B.	Victoria	Oak Bay (DM)	12	--	--	--	12	
B.C./C.-B.	Victoria	Victoria (CY)	16	41	23	360	440	
B.C./C.-B.	Victoria	Esquimalt (DM)	7	4	1	107	119	
B.C./C.-B.	Victoria	Colwood (CY)	70	17	15	68	170	
B.C./C.-B.	Victoria	Metchosin (DM)	11	1	--	--	12	
B.C./C.-B.	Victoria	Langford (CY)	227	20	58	56	361	
B.C./C.-B.	Victoria	View Royal (T)	28	--	--	42	70	
B.C./C.-B.	Victoria	Highlands (DM)	12	--	--	--	12	
B.C./C.-B.	Victoria	Sooke (DM)	121	16	20	--	157	
B.C./C.-B.	Victoria	Capital H (Part 1) (RDA)	30	--	--	--	30	
B.C./C.-B.	Victoria	Total	724	176	165	862	1,927	
B.C./C.-B.	Chilliwack	Chilliwack (CY)	288	35	165	713	1,201	
B.C./C.-B.	Chilliwack	Kent (DM)	24	3	7	--	34	
B.C./C.-B.	Chilliwack	Fraser Valley E (RDA)	--	--	--	--	--	
B.C./C.-B.	Chilliwack	Total	312	38	172	713	1,235	
B.C./C.-B.	Kamloops	Logan Lake (DM)	3	--	--	--	3	
B.C./C.-B.	Kamloops	Thompson-Nicola J (Copper Desert County) (RDA)	18	--	--	--	18	
B.C./C.-B.	Kamloops	Kamloops (CY)	284	40	112	38	474	
B.C./C.-B.	Kamloops	Thompson-Nicola P (Rivers & The Peaks) (RDA)	32	2	--	--	34	
B.C./C.-B.	Kamloops	Chase (VL)	31	2	--	--	33	
B.C./C.-B.	Kamloops	Total	368	44	112	38	562	
B.C./C.-B.	Nanaimo	Nanaimo (CY)	407	168	48	266	889	
B.C./C.-B.	Nanaimo	Lantzville (DM)	5	--	--	--	5	
B.C./C.-B.	Nanaimo	Nanaimo A (RDA)	17	--	--	--	17	
B.C./C.-B.	Nanaimo	Nanaimo C (RDA)	26	--	--	--	26	
B.C./C.-B.	Nanaimo	Total	455	168	48	266	937	
B.C./C.-B.	Prince George	Prince George (CY)	121	4	28	27	180	
B.C./C.-B.	Prince George	Fraser-Fort George A (RDA)	10	--	--	--	10	
B.C./C.-B.	Prince George	Fraser-Fort George C (RDA)	4	--	--	--	4	
B.C./C.-B.	Prince George	Fraser-Fort George D (RDA)	2	--	--	--	2	
B.C./C.-B.	Prince George	Fraser-Fort George F (RDA)	--	--	--	--	--	
B.C./C.-B.	Prince George	Total	137	4	28	27	196	
B.C./C.-B.	Vernon	Coldstream (DM)	50	13	12	--	75	
B.C./C.-B.	Vernon	Vernon (CY)	170	87	71	28	356	
B.C./C.-B.	Vernon	North Okanagan B (RDA)	7	--	--	--	7	
B.C./C.-B.	Vernon	North Okanagan C (RDA)	18	6	--	--	24	
B.C./C.-B.	Vernon	Total	245	106	83	28	462	
B.C./C.-B.	Total	Total	6,895	1,133	3,066	16,076	27,170	
Canada (50,000+)	Total	Total	72,470	10,278	17,912	63,974	164,634	
								
© 2014 Canada Mortgage and Housing Corporation / © 2014 Société canadienne d'hypothèques et de logement								
Source: CMHC (Starts and Completions Survey) / Source: SCHL (mises en chantier et des achèvements)								
								
								
