Units Absorbed by Dwelling Type and Census Subdivision for Centres 50,000+								
Logements écoulés selon le type de logements et la subdivision de recensement, les centres de 50 000 habitants et plus								
2011								
								
Province	Centre	"Census Subdivision
Subdivision de recensement"	"Singles
Individuels"	"Semis
Jumelés"	"Row
En bande"	"Apartment
and Other
Appartements
et autres"	Total	
Ont./Ont.	Sarnia	Point Edward (VL)	--	--	--	--	--	
Ont./Ont.	Sarnia	Total	143	4	4	--	151	
Ont./Ont.	Sault Sainte-Marie	Laird (TP)	5	--	--	--	5	
Ont./Ont.	Sault Sainte-Marie	Macdonald, Meredith and Aberdeen Additional (TP)	--	--	--	--	--	
Ont./Ont.	Sault Sainte-Marie	Sault Ste. Marie (CY)	66	4	--	24	94	
Ont./Ont.	Sault Sainte-Marie	Prince (TP)	4	--	--	--	4	
Ont./Ont.	Sault Sainte-Marie	Total	75	4	--	24	103	
Ont./Ont.	Total	Total	20,872	2,254	8,932	22,059	54,117	
Man./Man.	Winnipeg	Taché (RM)	61	--	19	34	114	
Man./Man.	Winnipeg	Ritchot (RM)	48	1	--	--	49	
Man./Man.	Winnipeg	Macdonald (RM)	50	--	--	--	50	
Man./Man.	Winnipeg	St. Francois Xavier (RM)	3	--	--	--	3	
Man./Man.	Winnipeg	Winnipeg (CY)	1,463	22	223	865	2,573	
Man./Man.	Winnipeg	Headingley (RM)	11	--	--	--	11	
Man./Man.	Winnipeg	Springfield (RM)	115	9	--	0	124	
Man./Man.	Winnipeg	East St. Paul (RM)	33	--	--	--	33	
Man./Man.	Winnipeg	West St. Paul (RM)	21	--	--	--	21	
Man./Man.	Winnipeg	St. Clements (RM)	58	--	--	3	61	
Man./Man.	Winnipeg	Rosser (RM)	5	--	--	--	5	
Man./Man.	Winnipeg	Total	1,868	32	242	902	3,044	
Man./Man.	Total	Total	1,868	32	242	902	3,044	
Sask./Sask.	Regina	Pense No. 160 (RM)	2	--	--	--	2	
Sask./Sask.	Regina	Belle Plaine (VL)	1	--	--	--	1	
Sask./Sask.	Regina	Pense (VL)	4	--	--	--	4	
Sask./Sask.	Regina	Sherwood No. 159 (RM)	--	--	--	--	--	
Sask./Sask.	Regina	Regina (CY)	518	71	97	395	1,081	
Sask./Sask.	Regina	Grand Coulee (VL)	6	2	--	--	8	
Sask./Sask.	Regina	Edenwold No. 158 (RM)	21	--	--	--	21	
Sask./Sask.	Regina	White City (T)	73	0	--	--	73	
Sask./Sask.	Regina	Pilot Butte (T)	--	--	--	--	--	
Sask./Sask.	Regina	Balgonie (T)	4	--	--	--	4	
Sask./Sask.	Regina	Edenwold (VL)	2	--	--	--	2	
Sask./Sask.	Regina	Lumsden No. 189 (RM)	9	--	--	--	9	
Sask./Sask.	Regina	Disley (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Buena Vista (VL)	8	--	--	--	8	
Sask./Sask.	Regina	Lumsden (T)	1	--	--	--	1	
Sask./Sask.	Regina	Lumsden Beach (RV)	--	--	--	--	--	
Sask./Sask.	Regina	Regina Beach (T)	4	--	--	--	4	
Sask./Sask.	Regina	Total	653	73	97	395	1,218	
Sask./Sask.	Saskatoon	Thode (RV)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Dundurn No. 314 (RM)	75	--	--	--	75	
Sask./Sask.	Saskatoon	Dundurn (T)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Shields (RV)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Corman Park No. 344 (RM)	33	--	--	--	33	
Sask./Sask.	Saskatoon	Saskatoon (CY)	1,107	79	154	543	1,883	
Sask./Sask.	Saskatoon	Langham (T)	8	--	--	--	8	
Sask./Sask.	Saskatoon	Warman (T)	161	7	8	--	176	
Sask./Sask.	Saskatoon	Blucher No. 343 (RM)	10	--	--	--	10	
Sask./Sask.	Saskatoon	Martensville (CY)	142	5	18	--	165	
Sask./Sask.	Saskatoon	Bradwell (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Allan (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Dalmeny (T)	7	--	--	--	7	
Sask./Sask.	Saskatoon	Elstow (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Osler (T)	2	--	2	--	4	
Sask./Sask.	Saskatoon	Colonsay No. 342 (RM)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Clavet (VL)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Meacham (VL)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Colonsay (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Vanscoy No. 345 (RM)	10	--	--	--	10	
Sask./Sask.	Saskatoon	Delisle (T)	4	--	--	--	4	
Sask./Sask.	Saskatoon	Vanscoy (VL)	8	--	--	--	8	
Sask./Sask.	Saskatoon	Asquith (T)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Total	1,574	91	182	543	2,390	
Sask./Sask.	Total	Total	2,227	164	279	938	3,608	
Alta/Alb.	Calgary	Rocky View County (MD)	195	16	6	--	217	
Alta/Alb.	Calgary	Calgary (CY)	3,484	706	839	781	5,810	
Alta/Alb.	Calgary	Chestermere (T)	104	4	20	--	128	
Alta/Alb.	Calgary	Cochrane (T)	261	84	55	75	475	
Alta/Alb.	Calgary	Airdrie (CY)	689	28	156	45	918	
Alta/Alb.	Calgary	Irricana (VL)	--	--	--	--	--	
Alta/Alb.	Calgary	Beiseker (VL)	--	--	--	--	--	
Alta/Alb.	Calgary	Crossfield (T)	--	--	--	--	--	
Alta/Alb.	Calgary	Total	4,733	838	1,076	901	7,548	
Alta/Alb.	Edmonton	Bruderheim (T)	1	--	--	--	1	
Alta/Alb.	Edmonton	Leduc County (MD)	106	--	--	--	106	
Alta/Alb.	Edmonton	Beaumont (T)	235	38	0	--	273	
Alta/Alb.	Edmonton	New Sarepta (VL)	3	1	--	--	4	
Alta/Alb.	Edmonton	Leduc (CY)	250	54	17	12	333	
Alta/Alb.	Edmonton	Devon (T)	13	2	3	--	18	
Alta/Alb.	Edmonton	Calmar (T)	3	--	--	--	3	
Alta/Alb.	Edmonton	Sundance Beach (SV)	2	--	--	--	2	
Alta/Alb.	Edmonton	Thorsby (VL)	2	0	--	--	2	
Alta/Alb.	Edmonton	Itaska Beach (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Golden Days (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Warburg (VL)	1	--	--	--	1	
Alta/Alb.	Edmonton	Parkland County (MD)	193	0	--	--	193	
Alta/Alb.	Edmonton	Seba Beach (SV)	5	--	--	--	5	
Alta/Alb.	Edmonton	Betula Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Point Alison (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Lakeview (SV)	3	--	--	--	3	
Alta/Alb.	Edmonton	Kapasiwin (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Wabamun (VL)	2	--	--	--	2	
Alta/Alb.	Edmonton	Spring Lake (VL)	7	--	--	--	7	
Alta/Alb.	Edmonton	Stony Plain (T)	92	20	15	80	207	
Alta/Alb.	Edmonton	Spruce Grove (CY)	207	120	20	19	366	
Alta/Alb.	Edmonton	Strathcona County (SM)	425	76	57	85	643	
Alta/Alb.	Edmonton	Fort Saskatchewan (CY)	225	77	22	231	555	
Alta/Alb.	Edmonton	Sturgeon County (MD)	183	--	--	--	183	
Alta/Alb.	Edmonton	Edmonton (CY)	2,948	774	528	1,091	5,341	
Alta/Alb.	Edmonton	St. Albert (CY)	188	5	3	64	260	
Alta/Alb.	Edmonton	Gibbons (T)	22	2	--	19	43	
Alta/Alb.	Edmonton	Redwater (T)	6	--	--	4	10	
Alta/Alb.	Edmonton	Bon Accord (T)	7	--	--	--	7	
Alta/Alb.	Edmonton	Morinville (T)	86	4	35	3	128	
Alta/Alb.	Edmonton	Legal (T)	6	--	--	--	6	
Alta/Alb.	Edmonton	Total	5,223	1,173	700	1,608	8,704	
Alta/Alb.	Grande Prairie	Grande Prairie County No. 1 (MD)	199	--	7	--	206	
Alta/Alb.	Grande Prairie	Hythe (VL)	2	--	--	--	2	
Alta/Alb.	Grande Prairie	Beaverlodge (T)	4	4	--	--	8	
Alta/Alb.	Grande Prairie	Wembley (T)	19	--	4	--	23	
Alta/Alb.	Grande Prairie	Grande Prairie (CY)	321	29	8	108	466	
Alta/Alb.	Grande Prairie	Sexsmith (T)	13	--	--	--	13	
Alta/Alb.	Grande Prairie	Total	558	33	19	108	718	
Alta/Alb.	Lethbridge	Lethbridge County (MD)	27	--	--	--	27	
Alta/Alb.	Lethbridge	Lethbridge (CY)	465	51	33	115	664	
Alta/Alb.	Lethbridge	Coalhurst (T)	16	2	2	--	20	
Alta/Alb.	Lethbridge	Nobleford (VL)	12	--	4	--	16	
Alta/Alb.	Lethbridge	Barons (VL)	--	--	--	--	--	
Alta/Alb.	Lethbridge	Picture Butte (T)	2	--	--	--	2	
Alta/Alb.	Lethbridge	Coaldale (T)	31	8	8	--	47	
Alta/Alb.	Lethbridge	Total	553	61	47	115	776	
Alta/Alb.	Medicine Hat	Cypress County (MD)	35	--	--	--	35	
Alta/Alb.	Medicine Hat	Medicine Hat (CY)	142	7	17	67	233	
Alta/Alb.	Medicine Hat	Redcliff (T)	8	--	--	6	14	
Alta/Alb.	Medicine Hat	Total	185	7	17	73	282	
Alta/Alb.	Red Deer	Red Deer (CY)	345	68	22	89	524	
Alta/Alb.	Red Deer	Total	345	68	22	89	524	
Alta/Alb.	Wood Buffalo	Wood Buffalo (RGM)	573	38	95	533	1,239	
Alta/Alb.	Wood Buffalo	Total	573	38	95	533	1,239	
Alta/Alb.	Total	Total	12,170	2,218	1,976	3,427	19,791	
B.C./C.-B.	Abbotsford	Abbotsford (CY)	201	12	88	141	442	
B.C./C.-B.	Abbotsford	Mission (DM)	65	2	6	4	77	
B.C./C.-B.	Abbotsford	Indian Reserve (Abbotsford) (R)	--	--	--	--	--	
B.C./C.-B.	Abbotsford	Total	266	14	94	145	519	
B.C./C.-B.	Kelowna	Kelowna (CY)	293	39	61	244	637	
B.C./C.-B.	Kelowna	Central Okanagan (RDA)	16	9	--	--	25	
B.C./C.-B.	Kelowna	Lake Country (DM)	90	7	0	41	138	
B.C./C.-B.	Kelowna	Peachland (DM)	10	0	2	--	12	
B.C./C.-B.	Kelowna	Central Okanagan J (RDA)	21	--	--	--	21	
B.C./C.-B.	Kelowna	West Kelowna (DM)	101	9	7	26	143	
B.C./C.-B.	Kelowna	Indian Reserves (Kelowna) (R)	27	14	18	139	198	
B.C./C.-B.	Kelowna	Total	558	78	88	450	1,174	
B.C./C.-B.	Vancouver	Langley (DM)	196	2	337	274	809	
B.C./C.-B.	Vancouver	Langley (CY)	6	--	--	153	159	
B.C./C.-B.	Vancouver	Surrey (CY)	1,518	119	890	1,392	3,919	
B.C./C.-B.	Vancouver	White Rock (CY)	13	--	9	70	92	
B.C./C.-B.	Vancouver	Delta (DM)	157	21	104	120	402	
B.C./C.-B.	Vancouver	Richmond (CY)	227	33	225	526	1,011	
B.C./C.-B.	Vancouver	Greater Vancouver A (RDA)	2	--	7	336	345	
B.C./C.-B.	Vancouver	Vancouver (CY)	601	75	58	2,243	2,977	
B.C./C.-B.	Vancouver	Burnaby (CY)	181	55	62	405	703	
B.C./C.-B.	Vancouver	New Westminster (CY)	98	2	3	355	458	
B.C./C.-B.	Vancouver	Coquitlam (CY)	128	44	254	407	833	
B.C./C.-B.	Vancouver	Belcarra (VL)	--	--	--	--	--	
B.C./C.-B.	Vancouver	Anmore (VL)	19	--	--	--	19	
B.C./C.-B.	Vancouver	Port Coquitlam (CY)	7	5	39	49	100	
B.C./C.-B.	Vancouver	Port Moody (CY)	13	--	4	--	17	
B.C./C.-B.	Vancouver	North Vancouver (DM)	67	1	4	145	217	
B.C./C.-B.	Vancouver	North Vancouver (CY)	15	16	19	151	201	
B.C./C.-B.	Vancouver	West Vancouver (DM)	99	8	--	6	113	
B.C./C.-B.	Vancouver	Bowen Island (IM)	23	--	--	6	29	
B.C./C.-B.	Vancouver	Lions Bay (VL)	3	--	--	--	3	
B.C./C.-B.	Vancouver	Pitt Meadows (CY)	11	--	--	51	62	
B.C./C.-B.	Vancouver	Maple Ridge (DM)	183	6	105	22	316	
B.C./C.-B.	Vancouver	Indian Reserve (Vancouver) (R)	--	4	--	--	4	
B.C./C.-B.	Vancouver	Total	3,567	391	2,120	6,711	12,789	
B.C./C.-B.	Victoria	North Saanich (DM)	22	--	--	2	24	
B.C./C.-B.	Victoria	Sidney (T)	10	18	1	12	41	
B.C./C.-B.	Victoria	Central Saanich (DM)	18	14	16	9	57	
B.C./C.-B.	Victoria	Saanich (DM)	115	1	--	60	176	
B.C./C.-B.	Victoria	Oak Bay (DM)	19	--	--	--	19	
B.C./C.-B.	Victoria	Victoria (CY)	18	60	27	162	267	
B.C./C.-B.	Victoria	Esquimalt (DM)	14	1	0	29	44	
B.C./C.-B.	Victoria	Colwood (CY)	29	5	12	14	60	
B.C./C.-B.	Victoria	Metchosin (DM)	8	1	--	--	9	
B.C./C.-B.	Victoria	Langford (CY)	294	6	20	209	529	
B.C./C.-B.	Victoria	View Royal (T)	25	5	4	36	70	
B.C./C.-B.	Victoria	Highlands (DM)	22	--	--	--	22	
B.C./C.-B.	Victoria	Sooke (DM)	74	29	24	10	137	
B.C./C.-B.	Victoria	Capital H (Part 1) (RDA)	30	--	--	1	31	
B.C./C.-B.	Victoria	Indian Reserves (Victoria) (R)	--	--	--	--	--	
B.C./C.-B.	Victoria	Total	698	140	104	544	1,486	
B.C./C.-B.	Chilliwack	Chilliwack (CY)	162	17	70	134	383	
B.C./C.-B.	Chilliwack	Kent (DM)	7	--	0	--	7	
B.C./C.-B.	Chilliwack	Fraser Valley E (RDA)	15	--	--	--	15	
B.C./C.-B.	Chilliwack	Indian Reserve (Chilliwack) (R)	9	--	--	--	9	
B.C./C.-B.	Chilliwack	Total	193	17	70	134	414	
B.C./C.-B.	Kamloops	Logan Lake (DM)	3	--	--	--	3	
B.C./C.-B.	Kamloops	Thompson-Nicola J (Copper Desert County) (RDA)	7	3	1	--	11	
B.C./C.-B.	Kamloops	Kamloops (CY)	215	30	12	125	382	
B.C./C.-B.	Kamloops	Thompson-Nicola P (Rivers & The Peaks) (RDA)	16	2	--	--	18	
B.C./C.-B.	Kamloops	Chase (VL)	2	--	--	--	2	
B.C./C.-B.	Kamloops	Indian Reserves (Kamloops) (R)	31	2	13	124	170	
B.C./C.-B.	Kamloops	Total	274	37	26	249	586	
B.C./C.-B.	Nanaimo	Nanaimo (CY)	285	162	42	170	659	
B.C./C.-B.	Nanaimo	Lantzville (DM)	--	--	--	--	--	
B.C./C.-B.	Nanaimo	Nanaimo A (RDA)	24	--	--	--	24	
B.C./C.-B.	Nanaimo	Nanaimo C (RDA)	18	--	--	--	18	
B.C./C.-B.	Nanaimo	Indian Reserves (Nanaimo) (R)	--	--	--	--	--	
B.C./C.-B.	Nanaimo	Total	327	162	42	170	701	
B.C./C.-B.	Prince George	Prince George (CY)	88	4	62	--	154	
B.C./C.-B.	Prince George	Fraser-Fort George A (RDA)	11	--	--	--	11	
B.C./C.-B.	Prince George	Fraser-Fort George C (RDA)	9	--	--	--	9	
B.C./C.-B.	Prince George	Fraser-Fort George D (RDA)	8	--	--	--	8	
B.C./C.-B.	Prince George	Fraser-Fort George F (RDA)	3	--	--	--	3	
B.C./C.-B.	Prince George	Indian Reserve (Prince George) (R)	--	--	--	--	--	
B.C./C.-B.	Prince George	Total	119	4	62	--	185	
B.C./C.-B.	Vernon	Coldstream (DM)	26	2	4	--	32	
B.C./C.-B.	Vernon	Vernon (CY)	125	17	21	3	166	
B.C./C.-B.	Vernon	North Okanagan B (RDA)	5	--	--	--	5	
B.C./C.-B.	Vernon	North Okanagan C (RDA)	13	5	--	--	18	
B.C./C.-B.	Vernon	Indian Reserves (Vernon) (R)	--	--	--	--	--	
B.C./C.-B.	Vernon	Total	169	24	25	3	221	
B.C./C.-B.	Total	Total	6,171	867	2,631	8,406	18,075	
Canada (50,000+)	Total	Total	56,192	9,248	16,111	56,155	137,706	
								
© 2015 Canada Mortgage and Housing Corporation / © 2015 Société canadienne d'hypothèques et de logement								
Source: CMHC (Starts and Completions Survey) / Source: SCHL (mises en chantier et des achèvements)								
								
								
