Units Absorbed by Dwelling Type and Census Subdivision for Centres 50,000+								
Logements écoulés selon le type de logements et la subdivision de recensement, les centres de 50 000 habitants et plus								
2015								
								
Province	Centre	"Census Subdivision
Subdivision de recensement"	"Singles
Individuels"	"Semis
Jumelés"	"Row
En bande"	"Apartment
and Other
Appartements
et autres"	Total	
Ont./Ont.	Toronto	Bradford West Gwillimbury (T)	237	--	7	--	244	
Ont./Ont.	Toronto	Total	7,807	1,191	3,104	32,813	44,915	
Ont./Ont.	Windsor	Amherstburg (T)	60	15	12	--	87	
Ont./Ont.	Windsor	LaSalle (T)	139	22	35	22	218	
Ont./Ont.	Windsor	Windsor (CY)	217	28	103	3	351	
Ont./Ont.	Windsor	Tecumseh (T)	18	--	--	--	18	
Ont./Ont.	Windsor	Lakeshore (T)	166	--	1	--	167	
Ont./Ont.	Windsor	Total	600	65	151	25	841	
Ont./Ont.	Belleville	Belleville (CY)	114	2	33	--	149	
Ont./Ont.	Belleville	Quinte West (CY)	102	2	23	--	127	
Ont./Ont.	Belleville	Total	216	4	56	--	276	
Ont./Ont.	Chatham-Kent	Chatham-Kent (MU)	111	6	22	--	139	
Ont./Ont.	Chatham-Kent	Total	111	6	22	--	139	
Ont./Ont.	Cornwall	South Stormont (TP)	44	5	15	12	76	
Ont./Ont.	Cornwall	Cornwall (CY)	36	15	--	36	87	
Ont./Ont.	Cornwall	Total	80	20	15	48	163	
Ont./Ont.	Kawartha Lakes	Kawartha Lakes (CY)	295	--	55	--	350	
Ont./Ont.	Kawartha Lakes	Total	295	--	55	--	350	
Ont./Ont.	Norfolk	Norfolk County (CY)	197	16	14	--	227	
Ont./Ont.	Norfolk	Total	197	16	14	--	227	
Ont./Ont.	North Bay	Bonfield (TP)	5	--	--	--	5	
Ont./Ont.	North Bay	East Ferris (TP)	15	--	--	--	15	
Ont./Ont.	North Bay	North Bay (CY)	32	--	3	4	39	
Ont./Ont.	North Bay	Callander (MU)	10	--	--	--	10	
Ont./Ont.	North Bay	Total	62	--	3	4	69	
Ont./Ont.	Sarnia	St. Clair (TP)	36	--	--	--	36	
Ont./Ont.	Sarnia	Sarnia (CY)	134	--	2	--	136	
Ont./Ont.	Sarnia	Point Edward (VL)	1	--	--	--	1	
Ont./Ont.	Sarnia	Total	171	--	2	--	173	
Ont./Ont.	Sault Ste. Marie	Laird (TP)	7	--	--	--	7	
Ont./Ont.	Sault Ste. Marie	Macdonald, Meredith and Aberdeen Additional (TP)	2	--	--	--	2	
Ont./Ont.	Sault Ste. Marie	Sault Ste. Marie (CY)	59	7	24	53	143	
Ont./Ont.	Sault Ste. Marie	Prince (TP)	6	--	--	--	6	
Ont./Ont.	Sault Ste. Marie	Total	74	7	24	53	158	
Ont./Ont.	Total	Total	18,334	1,967	7,320	39,894	67,515	
Man./Man.	Winnipeg	Taché (RM)	55	--	4	42	101	
Man./Man.	Winnipeg	Ritchot (RM)	52	3	22	35	112	
Man./Man.	Winnipeg	Macdonald (RM)	66	--	6	--	72	
Man./Man.	Winnipeg	St. Francois Xavier (RM)	8	--	--	--	8	
Man./Man.	Winnipeg	Winnipeg (CY)	1,422	122	334	1,306	3,184	
Man./Man.	Winnipeg	Headingley (RM)	20	--	--	4	24	
Man./Man.	Winnipeg	Springfield (RM)	100	22	0	--	122	
Man./Man.	Winnipeg	East St. Paul (RM)	46	--	--	--	46	
Man./Man.	Winnipeg	West St. Paul (RM)	54	--	--	--	54	
Man./Man.	Winnipeg	St. Clements (RM)	60	--	--	--	60	
Man./Man.	Winnipeg	Indian Reserve (Winnipeg) (R)	--	--	--	--	--	
Man./Man.	Winnipeg	Rosser (RM)	2	--	--	--	2	
Man./Man.	Winnipeg	Total	1,885	147	366	1,387	3,785	
Man./Man.	Brandon	Whitehead (RM)	17	--	--	--	17	
Man./Man.	Brandon	Cornwallis (RM)	14	--	--	--	14	
Man./Man.	Brandon	Brandon (CY)	78	16	80	172	346	
Man./Man.	Brandon	Elton (RM)	8	--	--	--	8	
Man./Man.	Brandon	Total	117	16	80	172	385	
Man./Man.	Total	Total	2,002	163	446	1,559	4,170	
Sask./Sask.	Regina	Pense No. 160 (RM)	2	--	--	--	2	
Sask./Sask.	Regina	Belle Plaine (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Pense (T)	5	--	--	--	5	
Sask./Sask.	Regina	Sherwood No. 159 (RM)	2	--	--	--	2	
Sask./Sask.	Regina	Regina (CY)	635	140	279	1,180	2,234	
Sask./Sask.	Regina	Grand Coulee (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Edenwold No. 158 (RM)	23	--	--	--	23	
Sask./Sask.	Regina	White City (T)	46	--	0	--	46	
Sask./Sask.	Regina	Pilot Butte (T)	23	10	--	--	33	
Sask./Sask.	Regina	Balgonie (T)	2	--	--	--	2	
Sask./Sask.	Regina	Edenwold (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Lumsden No. 189 (RM)	1	--	--	--	1	
Sask./Sask.	Regina	Disley (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Buena Vista (VL)	9	--	--	--	9	
Sask./Sask.	Regina	Lumsden (T)	4	4	--	--	8	
Sask./Sask.	Regina	Lumsden Beach (RV)	--	--	--	--	--	
Sask./Sask.	Regina	Regina Beach (T)	3	--	--	--	3	
Sask./Sask.	Regina	Total	755	154	279	1,180	2,368	
Sask./Sask.	Saskatoon	Thode (RV)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Dundurn No. 314 (RM)	55	--	--	--	55	
Sask./Sask.	Saskatoon	Dundurn (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Shields (RV)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Corman Park No. 344 (RM)	51	--	--	--	51	
Sask./Sask.	Saskatoon	Saskatoon (CY)	952	146	227	483	1,808	
Sask./Sask.	Saskatoon	Langham (T)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Warman (CY)	194	48	24	--	266	
Sask./Sask.	Saskatoon	Blucher No. 343 (RM)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Martensville (CY)	54	4	25	11	94	
Sask./Sask.	Saskatoon	Bradwell (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Allan (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Dalmeny (T)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Elstow (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Osler (T)	7	--	4	--	11	
Sask./Sask.	Saskatoon	Colonsay No. 342 (RM)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Clavet (VL)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Meacham (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Colonsay (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Indian Reserve (Saskatoon) (R)	0	--	--	--	0	
Sask./Sask.	Saskatoon	Vanscoy No. 345 (RM)	3	--	--	--	3	
Sask./Sask.	Saskatoon	Delisle (T)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Vanscoy (VL)	7	--	--	--	7	
Sask./Sask.	Saskatoon	Asquith (T)	--	2	--	--	2	
Sask./Sask.	Saskatoon	Total	1,335	200	280	494	2,309	
Sask./Sask.	Total	Total	2,090	354	559	1,674	4,677	
Alta/Alb.	Calgary	Rocky View County (MD)	179	72	--	--	251	
Alta/Alb.	Calgary	Calgary (CY)	3,782	1,032	1,770	3,982	10,566	
Alta/Alb.	Calgary	Chestermere (T)	328	35	69	--	432	
Alta/Alb.	Calgary	Cochrane (T)	401	178	328	59	966	
Alta/Alb.	Calgary	Airdrie (CY)	725	48	320	149	1,242	
Alta/Alb.	Calgary	Irricana (T)	--	--	--	--	--	
Alta/Alb.	Calgary	Beiseker (VL)	2	--	--	--	2	
Alta/Alb.	Calgary	Crossfield (T)	16	10	--	--	26	
Alta/Alb.	Calgary	Indian Reserve (Calgary) (R)	--	--	--	--	--	
Alta/Alb.	Calgary	Total	5,433	1,375	2,487	4,190	13,485	
Alta/Alb.	Edmonton	Bruderheim (T)	6	--	--	--	6	
Alta/Alb.	Edmonton	Leduc County (MD)	153	--	--	--	153	
Alta/Alb.	Edmonton	Beaumont (T)	134	26	10	--	170	
Alta/Alb.	Edmonton	Leduc (CY)	257	119	144	--	520	
Alta/Alb.	Edmonton	Devon (T)	7	--	--	--	7	
Alta/Alb.	Edmonton	Calmar (T)	22	--	--	--	22	
Alta/Alb.	Edmonton	Sundance Beach (SV)	2	--	--	--	2	
Alta/Alb.	Edmonton	Thorsby (VL)	1	--	--	--	1	
Alta/Alb.	Edmonton	Itaska Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Golden Days (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Warburg (VL)	3	--	--	--	3	
Alta/Alb.	Edmonton	Parkland County (MD)	171	8	--	--	179	
Alta/Alb.	Edmonton	Seba Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Betula Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Point Alison (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Lakeview (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Kapasiwin (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Wabamun (VL)	1	--	--	--	1	
Alta/Alb.	Edmonton	Spring Lake (VL)	6	--	--	--	6	
Alta/Alb.	Edmonton	Stony Plain (T)	91	52	21	10	174	
Alta/Alb.	Edmonton	Spruce Grove (CY)	323	186	61	188	758	
Alta/Alb.	Edmonton	Strathcona County (SM)	275	115	20	275	685	
Alta/Alb.	Edmonton	Fort Saskatchewan (CY)	223	118	18	48	407	
Alta/Alb.	Edmonton	Sturgeon County (MD)	120	--	--	--	120	
Alta/Alb.	Edmonton	Edmonton (CY)	4,700	1,817	1,257	4,003	11,777	
Alta/Alb.	Edmonton	St. Albert (CY)	189	49	5	167	410	
Alta/Alb.	Edmonton	Gibbons (T)	7	--	--	--	7	
Alta/Alb.	Edmonton	Redwater (T)	2	2	--	--	4	
Alta/Alb.	Edmonton	Bon Accord (T)	2	--	--	--	2	
Alta/Alb.	Edmonton	Morinville (T)	68	4	11	--	83	
Alta/Alb.	Edmonton	Legal (T)	3	--	--	--	3	
Alta/Alb.	Edmonton	Indian Reserve (Edmonton) (R)	--	--	--	--	--	
Alta/Alb.	Edmonton	Total	6,767	2,496	1,547	4,691	15,501	
Alta/Alb.	Grande Prairie	Grande Prairie (CY)	221	38	15	163	437	
Alta/Alb.	Grande Prairie	Total	221	38	15	163	437	
Alta/Alb.	Lethbridge	Lethbridge County (MD)	20	--	--	--	20	
Alta/Alb.	Lethbridge	Lethbridge (CY)	374	38	77	97	586	
Alta/Alb.	Lethbridge	Coalhurst (T)	20	--	4	4	28	
Alta/Alb.	Lethbridge	Nobleford (VL)	5	--	--	--	5	
Alta/Alb.	Lethbridge	Barons (VL)	--	--	--	--	--	
Alta/Alb.	Lethbridge	Picture Butte (T)	6	--	--	--	6	
Alta/Alb.	Lethbridge	Coaldale (T)	64	5	--	--	69	
Alta/Alb.	Lethbridge	Total	489	43	81	101	714	
Alta/Alb.	Medicine Hat	Cypress County (MD)	40	--	--	--	40	
Alta/Alb.	Medicine Hat	Medicine Hat (CY)	125	18	9	14	166	
Alta/Alb.	Medicine Hat	Redcliff (T)	6	--	--	--	6	
Alta/Alb.	Medicine Hat	Total	171	18	9	14	212	
Alta/Alb.	Red Deer	Red Deer (CY)	350	24	112	113	599	
Alta/Alb.	Red Deer	Total	350	24	112	113	599	
Alta/Alb.	Wood Buffalo	Wood Buffalo (SM)	211	90	27	149	477	
Alta/Alb.	Wood Buffalo	Indian Reserve (Wood Buffalo) (R)	--	--	--	--	--	
Alta/Alb.	Wood Buffalo	Total	211	90	27	149	477	
Alta/Alb.	Total	Total	13,642	4,084	4,278	9,421	31,425	
B.C./C.-B.	Abbotsford-Mission	Abbotsford (CY)	152	1	94	205	452	
B.C./C.-B.	Abbotsford-Mission	Mission (DM)	132	3	--	--	135	
B.C./C.-B.	Abbotsford-Mission	Indian Reserve (Abbotsford-Mission) (R)	--	--	--	--	--	
B.C./C.-B.	Abbotsford-Mission	Total	284	4	94	205	587	
B.C./C.-B.	Kelowna	Kelowna (CY)	338	75	109	112	634	
B.C./C.-B.	Kelowna	Central Okanagan (RDA)	4	10	--	--	14	
B.C./C.-B.	Kelowna	Lake Country (DM)	83	4	13	17	117	
B.C./C.-B.	Kelowna	Peachland (DM)	20	3	16	--	39	
B.C./C.-B.	Kelowna	Central Okanagan J (RDA)	36	--	--	--	36	
B.C./C.-B.	Kelowna	West Kelowna (DM)	116	10	4	4	134	
B.C./C.-B.	Kelowna	Indian Reserves (Kelowna) (R)	41	59	7	--	107	
B.C./C.-B.	Kelowna	Total	638	161	149	133	1,081	
B.C./C.-B.	Vancouver	Langley (DM)	310	19	520	348	1,197	
B.C./C.-B.	Vancouver	Langley (CY)	12	--	4	54	70	
B.C./C.-B.	Vancouver	Surrey (CY)	994	56	1,168	1,267	3,485	
B.C./C.-B.	Vancouver	White Rock (CY)	61	2	16	167	246	
B.C./C.-B.	Vancouver	Delta (DM)	164	14	72	105	355	
B.C./C.-B.	Vancouver	Richmond (CY)	367	35	128	1,236	1,766	
B.C./C.-B.	Vancouver	Greater Vancouver A (RDA)	3	--	1	120	124	
B.C./C.-B.	Vancouver	Vancouver (CY)	1,137	192	52	2,655	4,036	
B.C./C.-B.	Vancouver	Burnaby (CY)	329	113	101	2,156	2,699	
B.C./C.-B.	Vancouver	New Westminster (CY)	64	4	73	264	405	
B.C./C.-B.	Vancouver	Coquitlam (CY)	313	66	104	711	1,194	
B.C./C.-B.	Vancouver	Belcarra (VL)	--	--	--	--	--	
B.C./C.-B.	Vancouver	Anmore (VL)	12	--	--	--	12	
B.C./C.-B.	Vancouver	Port Coquitlam (CY)	28	0	87	157	272	
B.C./C.-B.	Vancouver	Port Moody (CY)	6	2	--	11	19	
B.C./C.-B.	Vancouver	North Vancouver (DM)	157	--	50	447	654	
B.C./C.-B.	Vancouver	North Vancouver (CY)	59	21	21	437	538	
B.C./C.-B.	Vancouver	West Vancouver (DM)	156	20	4	97	277	
B.C./C.-B.	Vancouver	Bowen Island (IM)	16	--	30	--	46	
B.C./C.-B.	Vancouver	Lions Bay (VL)	3	--	--	--	3	
B.C./C.-B.	Vancouver	Pitt Meadows (CY)	17	6	36	103	162	
B.C./C.-B.	Vancouver	Maple Ridge (DM)	333	34	157	154	678	
B.C./C.-B.	Vancouver	Indian Reserve (Vancouver) (R)	13	--	--	--	13	
B.C./C.-B.	Vancouver	Total	4,554	584	2,624	10,489	18,251	
B.C./C.-B.	Victoria	North Saanich (DM)	33	--	--	--	33	
B.C./C.-B.	Victoria	Sidney (T)	11	14	10	16	51	
B.C./C.-B.	Victoria	Central Saanich (DM)	27	8	27	19	81	
B.C./C.-B.	Victoria	Saanich (DM)	58	2	23	173	256	
B.C./C.-B.	Victoria	Oak Bay (DM)	25	--	--	17	42	
B.C./C.-B.	Victoria	Victoria (CY)	31	12	11	365	419	
B.C./C.-B.	Victoria	Esquimalt (DM)	12	0	2	4	18	
B.C./C.-B.	Victoria	Colwood (CY)	59	2	--	69	130	
B.C./C.-B.	Victoria	Metchosin (DM)	6	--	--	--	6	
B.C./C.-B.	Victoria	Langford (CY)	223	28	23	378	652	
B.C./C.-B.	Victoria	View Royal (T)	10	6	4	41	61	
B.C./C.-B.	Victoria	Highlands (DM)	9	--	--	--	9	
B.C./C.-B.	Victoria	Sooke (DM)	76	16	12	15	119	
B.C./C.-B.	Victoria	Capital H (Part 1) (RDA)	26	--	--	--	26	
B.C./C.-B.	Victoria	Indian Reserves (Victoria) (R)	5	--	--	--	5	
B.C./C.-B.	Victoria	Total	611	88	112	1,097	1,908	
B.C./C.-B.	Chilliwack	Chilliwack (CY)	264	48	129	59	500	
B.C./C.-B.	Chilliwack	Harrison Hot Springs (VL)	5	2	--	--	7	
B.C./C.-B.	Chilliwack	Kent (DM)	23	8	14	--	45	
B.C./C.-B.	Chilliwack	Fraser Valley E (RDA)	15	--	--	--	15	
B.C./C.-B.	Chilliwack	Indian Reserve (Chilliwack) (R)	15	--	--	30	45	
B.C./C.-B.	Chilliwack	Total	322	58	143	89	612	
B.C./C.-B.	Courtenay	Comox (T)	16	4	27	1	48	
B.C./C.-B.	Courtenay	Courtenay (CY)	82	31	2	130	245	
B.C./C.-B.	Courtenay	Cumberland (VL)	20	--	--	3	23	
B.C./C.-B.	Courtenay	Comox Valley A (RDA)	17	2	--	--	19	
B.C./C.-B.	Courtenay	Comox Valley B (Lazo North) (RDA)	31	--	--	0	31	
B.C./C.-B.	Courtenay	Indian Reserve (Courtenay) (R)	--	--	--	--	--	
B.C./C.-B.	Courtenay	Total	166	37	29	134	366	
B.C./C.-B.	Kamloops	Logan Lake (DM)	5	--	--	--	5	
B.C./C.-B.	Kamloops	Thompson-Nicola J (Copper Desert County) (RDA)	9	4	--	--	13	
B.C./C.-B.	Kamloops	Kamloops (CY)	218	36	12	216	482	
B.C./C.-B.	Kamloops	Thompson-Nicola P (Rivers & The Peaks) (RDA)	22	--	--	--	22	
B.C./C.-B.	Kamloops	Sun Peaks Mountain (VL)	4	--	--	5	9	
B.C./C.-B.	Kamloops	Chase (VL)	5	--	--	--	5	
B.C./C.-B.	Kamloops	Indian Reserves (Kamloops) (R)	11	16	--	--	27	
B.C./C.-B.	Kamloops	Total	274	56	12	221	563	
B.C./C.-B.	Nanaimo	Nanaimo (CY)	293	39	52	230	614	
B.C./C.-B.	Nanaimo	Lantzville (DM)	8	--	--	--	8	
B.C./C.-B.	Nanaimo	Nanaimo A (RDA)	19	--	--	--	19	
B.C./C.-B.	Nanaimo	Nanaimo C (RDA)	14	--	--	--	14	
B.C./C.-B.	Nanaimo	Indian Reserves (Nanaimo) (R)	--	--	--	--	--	
B.C./C.-B.	Nanaimo	Total	334	39	52	230	655	
B.C./C.-B.	Prince George	Prince George (CY)	126	10	2	27	165	
B.C./C.-B.	Prince George	Fraser-Fort George A (RDA)	23	--	--	--	23	
B.C./C.-B.	Prince George	Fraser-Fort George C (RDA)	11	--	--	--	11	
B.C./C.-B.	Prince George	Fraser-Fort George D (RDA)	7	--	--	--	7	
B.C./C.-B.	Prince George	Fraser-Fort George F (RDA)	2	--	--	--	2	
B.C./C.-B.	Prince George	Indian Reserve (Prince George) (R)	--	--	--	--	--	
B.C./C.-B.	Prince George	Total	169	10	2	27	208	
B.C./C.-B.	Vernon	Coldstream (DM)	42	--	18	--	60	
B.C./C.-B.	Vernon	Vernon (CY)	88	26	11	5	130	
B.C./C.-B.	Vernon	North Okanagan B (RDA)	4	--	--	--	4	
B.C./C.-B.	Vernon	North Okanagan C (RDA)	13	5	--	--	18	
B.C./C.-B.	Vernon	Indian Reserves (Vernon) (R)	20	--	--	--	20	
B.C./C.-B.	Vernon	Total	167	31	29	5	232	
B.C./C.-B.	Total	Total	7,519	1,068	3,246	12,630	24,463	
Canada (50,000+)	Total	Total	50,915	10,112	17,425	82,886	161,338	
								
© 2016 Canada Mortgage and Housing Corporation / © 2016 Société canadienne d'hypothèques et de logement								
Source: CMHC (Starts and Completions Survey) / Source: SCHL (mises en chantier et des achèvements)								
								
								
