Units Absorbed by Dwelling Type and Census Subdivision for Centres 50,000+								
Logements écoulés selon le type de logements et la subdivision de recensement, les centres de 50 000 habitants et plus								
2013								
								
Province	Centre	"Census Subdivision
Subdivision de recensement"	"Singles
Individuels"	"Semis
Jumelés"	"Row
En bande"	"Apartment
and Other
Appartements
et autres"	Total	
Ont./Ont.	Toronto	Bradford West Gwillimbury (T)	321	52	121	--	494	
Ont./Ont.	Toronto	Total	9,942	2,195	4,765	15,974	32,876	
Ont./Ont.	Windsor	Amherstburg (T)	64	10	6	--	80	
Ont./Ont.	Windsor	LaSalle (T)	140	31	20	--	191	
Ont./Ont.	Windsor	Windsor (CY)	199	20	109	6	334	
Ont./Ont.	Windsor	Tecumseh (T)	16	--	--	--	16	
Ont./Ont.	Windsor	Lakeshore (T)	195	--	19	--	214	
Ont./Ont.	Windsor	Total	614	61	154	6	835	
Ont./Ont.	Belleville	Belleville (CY)	105	2	25	--	132	
Ont./Ont.	Belleville	Quinte West (CY)	94	2	9	--	105	
Ont./Ont.	Belleville	Total	199	4	34	--	237	
Ont./Ont.	Chatham-Kent	Chatham-Kent (MU)	104	10	10	--	124	
Ont./Ont.	Chatham-Kent	Total	104	10	10	--	124	
Ont./Ont.	Cornwall	South Stormont (TP)	67	--	--	--	67	
Ont./Ont.	Cornwall	Cornwall (CY)	66	48	3	14	131	
Ont./Ont.	Cornwall	Total	133	48	3	14	198	
Ont./Ont.	Kawartha Lakes	Kawartha Lakes (CY)	212	--	26	--	238	
Ont./Ont.	Kawartha Lakes	Total	212	--	26	--	238	
Ont./Ont.	Norfolk	Norfolk County (CY)	181	21	37	3	242	
Ont./Ont.	Norfolk	Total	181	21	37	3	242	
Ont./Ont.	North Bay	Bonfield (TP)	3	--	--	--	3	
Ont./Ont.	North Bay	East Ferris (TP)	19	--	--	--	19	
Ont./Ont.	North Bay	North Bay (CY)	54	8	3	4	69	
Ont./Ont.	North Bay	Callander (MU)	18	2	--	--	20	
Ont./Ont.	North Bay	Total	94	10	3	4	111	
Ont./Ont.	Sarnia	St. Clair (TP)	34	--	--	--	34	
Ont./Ont.	Sarnia	Sarnia (CY)	92	3	6	--	101	
Ont./Ont.	Sarnia	Point Edward (VL)	2	--	--	--	2	
Ont./Ont.	Sarnia	Total	128	3	6	--	137	
Ont./Ont.	Sault Ste. Marie	Laird (TP)	8	--	--	--	8	
Ont./Ont.	Sault Ste. Marie	Macdonald, Meredith and Aberdeen Additional (TP)	2	--	--	--	2	
Ont./Ont.	Sault Ste. Marie	Sault Ste. Marie (CY)	90	2	8	0	100	
Ont./Ont.	Sault Ste. Marie	Prince (TP)	3	--	--	--	3	
Ont./Ont.	Sault Ste. Marie	Total	103	2	8	0	113	
Ont./Ont.	Total	Total	20,309	3,138	9,434	20,759	53,640	
Man./Man.	Winnipeg	Taché (RM)	54	--	--	43	97	
Man./Man.	Winnipeg	Ritchot (RM)	54	12	25	57	148	
Man./Man.	Winnipeg	Macdonald (RM)	67	--	--	--	67	
Man./Man.	Winnipeg	St. Francois Xavier (RM)	11	--	--	--	11	
Man./Man.	Winnipeg	Winnipeg (CY)	1,713	82	112	1,009	2,916	
Man./Man.	Winnipeg	Headingley (RM)	39	--	--	30	69	
Man./Man.	Winnipeg	Springfield (RM)	134	5	--	--	139	
Man./Man.	Winnipeg	East St. Paul (RM)	28	--	--	--	28	
Man./Man.	Winnipeg	West St. Paul (RM)	27	--	--	--	27	
Man./Man.	Winnipeg	St. Clements (RM)	61	--	--	19	80	
Man./Man.	Winnipeg	Rosser (RM)	4	--	--	--	4	
Man./Man.	Winnipeg	Total	2,192	99	137	1,158	3,586	
Man./Man.	Brandon	Whitehead (RM)	11	--	--	--	11	
Man./Man.	Brandon	Cornwallis (RM)	9	--	--	--	9	
Man./Man.	Brandon	Brandon (CY)	78	10	71	41	200	
Man./Man.	Brandon	Elton (RM)	4	--	--	--	4	
Man./Man.	Brandon	Total	102	10	71	41	224	
Man./Man.	Total	Total	2,294	109	208	1,199	3,810	
Sask./Sask.	Regina	Pense No. 160 (RM)	2	--	--	--	2	
Sask./Sask.	Regina	Belle Plaine (VL)	11	--	--	16	27	
Sask./Sask.	Regina	Pense (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Sherwood No. 159 (RM)	--	--	--	--	--	
Sask./Sask.	Regina	Regina (CY)	892	296	193	688	2,069	
Sask./Sask.	Regina	Grand Coulee (VL)	3	4	--	--	7	
Sask./Sask.	Regina	Edenwold No. 158 (RM)	29	--	--	--	29	
Sask./Sask.	Regina	White City (T)	73	1	--	--	74	
Sask./Sask.	Regina	Pilot Butte (T)	41	--	3	--	44	
Sask./Sask.	Regina	Balgonie (T)	7	--	--	--	7	
Sask./Sask.	Regina	Edenwold (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Lumsden No. 189 (RM)	5	--	--	--	5	
Sask./Sask.	Regina	Disley (VL)	--	--	--	--	--	
Sask./Sask.	Regina	Buena Vista (VL)	14	--	--	--	14	
Sask./Sask.	Regina	Lumsden (T)	4	--	--	--	4	
Sask./Sask.	Regina	Lumsden Beach (RV)	--	--	--	--	--	
Sask./Sask.	Regina	Regina Beach (T)	5	--	--	--	5	
Sask./Sask.	Regina	Total	1,086	301	196	704	2,287	
Sask./Sask.	Saskatoon	Thode (RV)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Dundurn No. 314 (RM)	23	--	--	--	23	
Sask./Sask.	Saskatoon	Dundurn (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Shields (RV)	4	--	--	--	4	
Sask./Sask.	Saskatoon	Corman Park No. 344 (RM)	76	--	--	--	76	
Sask./Sask.	Saskatoon	Saskatoon (CY)	1,179	96	175	621	2,071	
Sask./Sask.	Saskatoon	Langham (T)	11	--	--	--	11	
Sask./Sask.	Saskatoon	Warman (T)	208	38	43	29	318	
Sask./Sask.	Saskatoon	Blucher No. 343 (RM)	7	--	--	--	7	
Sask./Sask.	Saskatoon	Martensville (CY)	115	--	16	4	135	
Sask./Sask.	Saskatoon	Bradwell (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Allan (T)	--	--	--	6	6	
Sask./Sask.	Saskatoon	Dalmeny (T)	12	2	--	--	14	
Sask./Sask.	Saskatoon	Elstow (VL)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Osler (T)	4	4	4	--	12	
Sask./Sask.	Saskatoon	Colonsay No. 342 (RM)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Clavet (VL)	2	--	--	--	2	
Sask./Sask.	Saskatoon	Meacham (VL)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Colonsay (T)	--	--	--	--	--	
Sask./Sask.	Saskatoon	Vanscoy No. 345 (RM)	11	--	--	--	11	
Sask./Sask.	Saskatoon	Delisle (T)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Vanscoy (VL)	9	--	--	--	9	
Sask./Sask.	Saskatoon	Asquith (T)	1	--	--	--	1	
Sask./Sask.	Saskatoon	Total	1,664	140	238	660	2,702	
Sask./Sask.	Total	Total	2,750	441	434	1,364	4,989	
Alta/Alb.	Calgary	Rocky View County (MD)	267	0	--	--	267	
Alta/Alb.	Calgary	Calgary (CY)	4,556	947	1,356	1,957	8,816	
Alta/Alb.	Calgary	Chestermere (T)	175	36	129	108	448	
Alta/Alb.	Calgary	Cochrane (T)	351	58	67	171	647	
Alta/Alb.	Calgary	Airdrie (CY)	791	158	219	593	1,761	
Alta/Alb.	Calgary	Irricana (T)	--	--	--	--	--	
Alta/Alb.	Calgary	Beiseker (VL)	1	--	--	--	1	
Alta/Alb.	Calgary	Crossfield (T)	6	--	--	--	6	
Alta/Alb.	Calgary	Total	6,147	1,199	1,771	2,829	11,946	
Alta/Alb.	Edmonton	Bruderheim (T)	10	--	--	31	41	
Alta/Alb.	Edmonton	Leduc County (MD)	97	--	--	--	97	
Alta/Alb.	Edmonton	Beaumont (T)	179	30	23	--	232	
Alta/Alb.	Edmonton	Leduc (CY)	264	117	37	17	435	
Alta/Alb.	Edmonton	Devon (T)	9	--	3	--	12	
Alta/Alb.	Edmonton	Calmar (T)	15	--	--	--	15	
Alta/Alb.	Edmonton	Sundance Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Thorsby (VL)	--	--	--	--	--	
Alta/Alb.	Edmonton	Itaska Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Golden Days (SV)	2	--	--	--	2	
Alta/Alb.	Edmonton	Warburg (VL)	3	--	--	--	3	
Alta/Alb.	Edmonton	Parkland County (MD)	187	14	--	--	201	
Alta/Alb.	Edmonton	Seba Beach (SV)	2	--	--	--	2	
Alta/Alb.	Edmonton	Betula Beach (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Point Alison (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Lakeview (SV)	1	--	--	--	1	
Alta/Alb.	Edmonton	Kapasiwin (SV)	--	--	--	--	--	
Alta/Alb.	Edmonton	Wabamun (VL)	1	--	--	--	1	
Alta/Alb.	Edmonton	Spring Lake (VL)	6	--	--	--	6	
Alta/Alb.	Edmonton	Stony Plain (T)	99	54	7	10	170	
Alta/Alb.	Edmonton	Spruce Grove (CY)	196	149	101	99	545	
Alta/Alb.	Edmonton	Strathcona County (SM)	357	113	71	65	606	
Alta/Alb.	Edmonton	Fort Saskatchewan (CY)	259	78	64	30	431	
Alta/Alb.	Edmonton	Sturgeon County (MD)	117	--	--	--	117	
Alta/Alb.	Edmonton	Edmonton (CY)	3,688	1,512	912	2,593	8,705	
Alta/Alb.	Edmonton	St. Albert (CY)	161	--	--	20	181	
Alta/Alb.	Edmonton	Gibbons (T)	18	--	--	--	18	
Alta/Alb.	Edmonton	Redwater (T)	--	--	--	--	--	
Alta/Alb.	Edmonton	Bon Accord (T)	2	--	--	--	2	
Alta/Alb.	Edmonton	Morinville (T)	60	4	34	--	98	
Alta/Alb.	Edmonton	Legal (T)	6	--	--	--	6	
Alta/Alb.	Edmonton	Total	5,739	2,071	1,252	2,865	11,927	
Alta/Alb.	Grande Prairie	Grande Prairie (CY)	465	84	46	8	603	
Alta/Alb.	Grande Prairie	Total	465	84	46	8	603	
Alta/Alb.	Lethbridge	Lethbridge County (MD)	29	--	--	--	29	
Alta/Alb.	Lethbridge	Lethbridge (CY)	442	39	47	5	533	
Alta/Alb.	Lethbridge	Coalhurst (T)	25	0	--	--	25	
Alta/Alb.	Lethbridge	Nobleford (VL)	12	--	--	--	12	
Alta/Alb.	Lethbridge	Barons (VL)	--	--	--	--	--	
Alta/Alb.	Lethbridge	Picture Butte (T)	3	--	--	--	3	
Alta/Alb.	Lethbridge	Coaldale (T)	45	4	--	--	49	
Alta/Alb.	Lethbridge	Total	556	43	47	5	651	
Alta/Alb.	Medicine Hat	Cypress County (MD)	43	--	--	--	43	
Alta/Alb.	Medicine Hat	Medicine Hat (CY)	208	7	4	31	250	
Alta/Alb.	Medicine Hat	Redcliff (T)	4	--	--	8	12	
Alta/Alb.	Medicine Hat	Total	255	7	4	39	305	
Alta/Alb.	Red Deer	Red Deer (CY)	360	71	105	77	613	
Alta/Alb.	Red Deer	Total	360	71	105	77	613	
Alta/Alb.	Wood Buffalo	Wood Buffalo (SM)	336	118	74	136	664	
Alta/Alb.	Wood Buffalo	Total	336	118	74	136	664	
Alta/Alb.	Total	Total	13,858	3,593	3,299	5,959	26,709	
B.C./C.-B.	Abbotsford-Mission	Abbotsford (CY)	166	--	64	55	285	
B.C./C.-B.	Abbotsford-Mission	Mission (DM)	73	3	--	--	76	
B.C./C.-B.	Abbotsford-Mission	Indian Reserve (Abbotsford-Mission) (R)	--	--	--	--	--	
B.C./C.-B.	Abbotsford-Mission	Total	239	3	64	55	361	
B.C./C.-B.	Kelowna	Kelowna (CY)	325	32	92	218	667	
B.C./C.-B.	Kelowna	Central Okanagan (RDA)	6	8	--	--	14	
B.C./C.-B.	Kelowna	Lake Country (DM)	57	7	4	13	81	
B.C./C.-B.	Kelowna	Peachland (DM)	17	0	--	--	17	
B.C./C.-B.	Kelowna	Central Okanagan J (RDA)	16	--	--	--	16	
B.C./C.-B.	Kelowna	West Kelowna (DM)	106	9	17	9	141	
B.C./C.-B.	Kelowna	Indian Reserves (Kelowna) (R)	60	31	3	--	94	
B.C./C.-B.	Kelowna	Total	587	87	116	240	1,030	
B.C./C.-B.	Vancouver	Langley (DM)	293	4	205	432	934	
B.C./C.-B.	Vancouver	Langley (CY)	1	--	--	76	77	
B.C./C.-B.	Vancouver	Surrey (CY)	997	57	1,088	1,455	3,597	
B.C./C.-B.	Vancouver	White Rock (CY)	56	1	13	164	234	
B.C./C.-B.	Vancouver	Delta (DM)	133	65	18	98	314	
B.C./C.-B.	Vancouver	Richmond (CY)	292	32	168	1,478	1,970	
B.C./C.-B.	Vancouver	Greater Vancouver A (RDA)	5	--	15	441	461	
B.C./C.-B.	Vancouver	Vancouver (CY)	1,435	110	176	2,674	4,395	
B.C./C.-B.	Vancouver	Burnaby (CY)	290	74	60	1,013	1,437	
B.C./C.-B.	Vancouver	New Westminster (CY)	55	3	53	305	416	
B.C./C.-B.	Vancouver	Coquitlam (CY)	330	57	284	1,221	1,892	
B.C./C.-B.	Vancouver	Belcarra (VL)	1	--	--	--	1	
B.C./C.-B.	Vancouver	Anmore (VL)	11	--	--	--	11	
B.C./C.-B.	Vancouver	Port Coquitlam (CY)	21	0	85	190	296	
B.C./C.-B.	Vancouver	Port Moody (CY)	6	--	21	191	218	
B.C./C.-B.	Vancouver	North Vancouver (DM)	83	2	44	125	254	
B.C./C.-B.	Vancouver	North Vancouver (CY)	39	19	17	362	437	
B.C./C.-B.	Vancouver	West Vancouver (DM)	117	8	4	147	276	
B.C./C.-B.	Vancouver	Bowen Island (IM)	13	--	--	2	15	
B.C./C.-B.	Vancouver	Lions Bay (VL)	--	--	--	--	--	
B.C./C.-B.	Vancouver	Pitt Meadows (CY)	17	0	18	83	118	
B.C./C.-B.	Vancouver	Maple Ridge (DM)	201	4	48	128	381	
B.C./C.-B.	Vancouver	Indian Reserve (Vancouver) (R)	--	--	--	103	103	
B.C./C.-B.	Vancouver	Total	4,396	436	2,317	10,688	17,837	
B.C./C.-B.	Victoria	North Saanich (DM)	23	--	1	0	24	
B.C./C.-B.	Victoria	Sidney (T)	6	1	3	13	23	
B.C./C.-B.	Victoria	Central Saanich (DM)	16	11	2	9	38	
B.C./C.-B.	Victoria	Saanich (DM)	88	6	39	112	245	
B.C./C.-B.	Victoria	Oak Bay (DM)	27	--	--	12	39	
B.C./C.-B.	Victoria	Victoria (CY)	20	33	16	164	233	
B.C./C.-B.	Victoria	Esquimalt (DM)	14	7	4	44	69	
B.C./C.-B.	Victoria	Colwood (CY)	17	--	0	16	33	
B.C./C.-B.	Victoria	Metchosin (DM)	10	--	--	1	11	
B.C./C.-B.	Victoria	Langford (CY)	214	9	27	140	390	
B.C./C.-B.	Victoria	View Royal (T)	47	--	11	44	102	
B.C./C.-B.	Victoria	Highlands (DM)	4	--	--	--	4	
B.C./C.-B.	Victoria	Sooke (DM)	74	13	20	10	117	
B.C./C.-B.	Victoria	Capital H (Part 1) (RDA)	37	--	--	--	37	
B.C./C.-B.	Victoria	Indian Reserves (Victoria) (R)	--	--	--	--	--	
B.C./C.-B.	Victoria	Total	597	80	123	565	1,365	
B.C./C.-B.	Chilliwack	Chilliwack (CY)	178	38	106	59	381	
B.C./C.-B.	Chilliwack	Harrison Hot Springs (VL)	1	--	--	--	1	
B.C./C.-B.	Chilliwack	Kent (DM)	20	--	8	1	29	
B.C./C.-B.	Chilliwack	Fraser Valley E (RDA)	10	--	--	--	10	
B.C./C.-B.	Chilliwack	Indian Reserve (Chilliwack) (R)	18	--	--	--	18	
B.C./C.-B.	Chilliwack	Total	227	38	114	60	439	
B.C./C.-B.	Courtenay	Comox (T)	22	9	4	8	43	
B.C./C.-B.	Courtenay	Courtenay (CY)	69	25	14	2	110	
B.C./C.-B.	Courtenay	Cumberland (VL)	8	4	5	1	18	
B.C./C.-B.	Courtenay	Comox Valley A (RDA)	34	--	--	--	34	
B.C./C.-B.	Courtenay	Comox Valley B (Lazo North) (RDA)	17	2	1	0	20	
B.C./C.-B.	Courtenay	Indian Reserve (Courtenay) (R)	--	--	--	--	--	
B.C./C.-B.	Courtenay	Total	150	40	24	11	225	
B.C./C.-B.	Kamloops	Logan Lake (DM)	7	--	--	--	7	
B.C./C.-B.	Kamloops	Thompson-Nicola J (Copper Desert County) (RDA)	7	6	--	--	13	
B.C./C.-B.	Kamloops	Kamloops (CY)	182	39	13	143	377	
B.C./C.-B.	Kamloops	Thompson-Nicola P (Rivers & The Peaks) (RDA)	14	--	--	--	14	
B.C./C.-B.	Kamloops	Sun Peaks Mountain (VL)	3	--	--	1	4	
B.C./C.-B.	Kamloops	Chase (VL)	3	--	--	--	3	
B.C./C.-B.	Kamloops	Indian Reserves (Kamloops) (R)	20	--	4	15	39	
B.C./C.-B.	Kamloops	Total	236	45	17	159	457	
B.C./C.-B.	Nanaimo	Nanaimo (CY)	212	57	53	368	690	
B.C./C.-B.	Nanaimo	Lantzville (DM)	2	--	--	--	2	
B.C./C.-B.	Nanaimo	Nanaimo A (RDA)	19	--	--	--	19	
B.C./C.-B.	Nanaimo	Nanaimo C (RDA)	9	--	--	--	9	
B.C./C.-B.	Nanaimo	Indian Reserves (Nanaimo) (R)	--	--	--	--	--	
B.C./C.-B.	Nanaimo	Total	242	57	53	368	720	
B.C./C.-B.	Prince George	Prince George (CY)	92	9	26	11	138	
B.C./C.-B.	Prince George	Fraser-Fort George A (RDA)	5	--	--	--	5	
B.C./C.-B.	Prince George	Fraser-Fort George C (RDA)	12	--	--	--	12	
B.C./C.-B.	Prince George	Fraser-Fort George D (RDA)	9	--	--	--	9	
B.C./C.-B.	Prince George	Fraser-Fort George F (RDA)	--	--	--	--	--	
B.C./C.-B.	Prince George	Indian Reserve (Prince George) (R)	--	--	--	--	--	
B.C./C.-B.	Prince George	Total	118	9	26	11	164	
B.C./C.-B.	Vernon	Coldstream (DM)	31	2	--	--	33	
B.C./C.-B.	Vernon	Vernon (CY)	82	6	30	9	127	
B.C./C.-B.	Vernon	North Okanagan B (RDA)	2	--	--	--	2	
B.C./C.-B.	Vernon	North Okanagan C (RDA)	10	4	--	--	14	
B.C./C.-B.	Vernon	Indian Reserves (Vernon) (R)	9	--	--	--	9	
B.C./C.-B.	Vernon	Total	134	12	30	9	185	
B.C./C.-B.	Total	Total	6,926	807	2,884	12,166	22,783	
Canada (50,000+)	Total	Total	56,664	11,115	18,095	64,303	150,177	
								
© 2015 Canada Mortgage and Housing Corporation / © 2015 Société canadienne d'hypothèques et de logement								
Source: CMHC (Starts and Completions Survey) / Source: SCHL (mises en chantier et des achèvements)								
								
								
